"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","639.00","645.90","632.00","639.95","635.00","636.20","638.07","814.30","408.00","40,310","2,57,20,746.50","-"
"30-Dec-2010","EQ","644.85","644.85","635.15","639.55","639.95","639.95","639.82","814.30","408.00","32,164","2,05,79,241.30","-"
"29-Dec-2010","EQ","621.10","649.00","621.10","636.25","637.00","639.55","637.94","814.30","408.00","17,727","1,13,08,825.75","-"
"28-Dec-2010","EQ","636.00","652.00","632.00","641.65","638.20","636.25","637.56","814.30","408.00","22,721","1,44,85,933.65","-"
"27-Dec-2010","EQ","643.35","655.70","640.15","648.55","640.15","641.65","645.50","814.30","408.00","21,430","1,38,33,003.75","-"
"24-Dec-2010","EQ","659.00","662.00","645.00","655.85","645.00","648.55","652.49","814.30","405.00","47,203","3,07,99,466.90","-"
"23-Dec-2010","EQ","657.00","665.00","642.50","646.90","664.00","655.85","651.87","814.30","405.00","24,622","1,60,50,435.75","-"
"22-Dec-2010","EQ","650.00","678.00","645.00","647.50","647.00","646.90","656.03","814.30","405.00","1,04,866","6,87,95,761.00","-"
"21-Dec-2010","EQ","611.10","650.00","611.10","633.90","647.20","647.50","647.42","814.30","405.00","48,107","3,11,45,651.35","-"
"20-Dec-2010","EQ","636.00","643.00","622.30","639.85","635.00","633.90","631.51","814.30","405.00","45,120","2,84,93,772.25","-"
"16-Dec-2010","EQ","639.00","661.80","636.55","645.70","637.00","639.85","650.21","814.30","405.00","43,891","2,85,38,308.25","-"
"15-Dec-2010","EQ","653.00","659.80","639.15","651.30","640.00","645.70","649.71","814.30","405.00","32,294","2,09,81,585.40","-"
"14-Dec-2010","EQ","630.30","654.05","630.30","633.80","654.05","651.30","643.93","814.30","405.00","33,147","2,13,44,311.60","-"
"13-Dec-2010","EQ","630.00","638.00","623.90","624.50","634.30","633.80","631.40","814.30","405.00","26,532","1,67,52,371.65","-"
"10-Dec-2010","EQ","615.00","629.00","596.00","610.50","627.00","624.50","616.74","814.30","405.00","90,541","5,58,40,597.95","-"
"09-Dec-2010","EQ","587.60","620.00","501.50","619.80","616.00","610.50","606.02","814.30","405.00","1,04,231","6,31,66,513.00","-"
"08-Dec-2010","EQ","651.35","656.95","605.45","649.15","627.75","619.80","619.86","814.30","405.00","2,65,907","16,48,24,504.15","-"
"07-Dec-2010","EQ","678.00","684.00","642.00","676.00","652.00","649.15","656.84","814.30","405.00","1,44,160","9,46,90,082.70","-"
"06-Dec-2010","EQ","707.10","710.00","667.70","698.35","672.00","676.00","691.34","814.30","405.00","32,678","2,25,91,769.05","-"
"03-Dec-2010","EQ","718.00","722.95","695.00","716.25","698.05","698.35","705.72","814.30","405.00","21,461","1,51,45,476.65","-"
"02-Dec-2010","EQ","728.60","732.00","712.15","719.30","715.00","716.25","722.25","814.30","405.00","55,839","4,03,29,468.90","-"
"01-Dec-2010","EQ","698.00","724.50","693.10","708.95","717.05","719.30","718.45","814.30","405.00","1,46,770","10,54,46,956.40","-"
"30-Nov-2010","EQ","690.00","720.00","681.00","689.90","698.95","708.95","702.96","814.30","405.00","3,26,719","22,96,71,774.25","-"
"29-Nov-2010","EQ","686.00","692.90","676.05","687.50","691.00","689.90","687.04","814.30","405.00","37,425","2,57,12,645.30","-"
"26-Nov-2010","EQ","691.00","697.00","643.00","691.60","684.00","687.50","678.00","814.30","405.00","1,41,903","9,62,10,325.50","-"
"25-Nov-2010","EQ","702.00","709.70","688.15","701.70","694.90","691.60","698.02","814.30","405.00","29,854","2,08,38,823.65","-"
"24-Nov-2010","EQ","714.70","722.00","681.30","714.60","703.05","701.70","706.83","814.30","405.00","42,909","3,03,29,523.60","-"
"23-Nov-2010","EQ","692.20","720.00","692.20","722.30","712.25","714.60","711.02","814.30","405.00","39,646","2,81,89,212.60","-"
"22-Nov-2010","EQ","708.90","726.85","696.45","708.05","722.00","722.30","710.30","814.30","405.00","68,791","4,88,62,138.85","-"
"19-Nov-2010","EQ","745.00","745.00","700.25","734.90","710.50","708.05","720.85","814.30","405.00","75,525","5,44,42,546.30","-"
"18-Nov-2010","EQ","740.00","748.95","714.00","743.05","733.75","734.90","732.25","814.30","405.00","1,00,441","7,35,47,717.85","-"
"16-Nov-2010","EQ","758.00","776.00","732.15","758.75","735.25","743.05","752.76","814.30","405.00","73,401","5,52,53,563.60","-"
"15-Nov-2010","EQ","763.60","769.90","740.05","763.60","760.95","758.75","752.17","814.30","405.00","39,423","2,96,52,821.10","-"
"12-Nov-2010","EQ","778.00","780.95","756.35","773.00","762.00","763.60","765.58","814.30","405.00","48,752","3,73,23,645.20","-"
"11-Nov-2010","EQ","780.00","790.00","770.50","774.80","772.00","773.00","779.94","814.30","405.00","39,409","3,07,36,736.65","-"
"10-Nov-2010","EQ","795.00","795.15","769.75","787.00","780.00","774.80","781.52","814.30","405.00","62,308","4,86,94,815.20","-"
"09-Nov-2010","EQ","800.00","800.00","785.20","794.50","786.00","787.00","793.37","814.30","405.00","1,41,772","11,24,77,587.65","-"
"08-Nov-2010","EQ","805.00","813.40","788.00","798.65","792.00","794.50","798.23","814.30","405.00","1,39,810","11,16,00,826.40","-"
"05-Nov-2010","EQ","801.00","806.70","795.10","793.05","802.00","798.65","800.27","814.30","401.00","16,872","1,35,02,135.25","-"
"04-Nov-2010","EQ","795.70","802.00","790.00","789.25","792.00","793.05","794.52","814.30","401.00","37,580","2,98,57,939.50","-"
"03-Nov-2010","EQ","789.00","814.30","785.00","781.80","788.00","789.25","802.26","814.30","401.00","1,38,979","11,14,96,916.75","-"
"02-Nov-2010","EQ","759.00","787.90","751.00","751.10","780.15","781.80","773.64","802.00","401.00","1,17,519","9,09,17,575.15","-"
"01-Nov-2010","EQ","752.00","765.90","746.20","746.15","752.00","751.10","753.54","802.00","401.00","55,468","4,17,97,194.80","-"
"29-Oct-2010","EQ","760.00","760.00","735.00","753.10","744.95","746.15","743.29","802.00","401.00","67,120","4,98,89,935.75","-"
"28-Oct-2010","EQ","763.00","778.70","750.00","758.40","750.15","753.10","759.29","802.00","401.00","53,166","4,03,68,249.50","-"
"27-Oct-2010","EQ","784.70","788.80","754.05","788.80","756.95","758.40","769.08","802.00","401.00","62,230","4,78,59,562.75","-"
"26-Oct-2010","EQ","788.00","797.90","784.30","784.30","788.00","788.80","791.08","802.00","401.00","55,790","4,41,34,511.85","-"
"25-Oct-2010","EQ","775.00","802.00","775.00","770.90","785.00","784.30","793.23","802.00","401.00","1,79,424","14,23,24,005.15","-"
"22-Oct-2010","EQ","740.00","784.00","739.00","734.85","782.00","770.90","762.33","784.00","401.00","4,08,901","31,17,19,056.60","-"
"21-Oct-2010","EQ","715.00","739.00","712.90","706.90","733.00","734.85","734.77","747.00","401.00","2,77,527","20,39,18,690.60","-"
"20-Oct-2010","EQ","718.00","720.00","704.00","720.45","706.90","706.90","709.75","747.00","401.00","36,832","2,61,41,569.15","-"
"19-Oct-2010","EQ","729.70","729.70","716.05","722.00","718.05","720.45","723.24","747.00","401.00","15,865","1,14,74,281.25","-"
"18-Oct-2010","EQ","715.15","725.00","702.10","717.45","725.00","722.00","713.43","747.00","401.00","25,737","1,83,61,530.25","-"
"15-Oct-2010","EQ","727.35","734.80","711.20","730.75","716.60","717.45","724.53","747.00","401.00","20,916","1,51,54,302.90","-"
"14-Oct-2010","EQ","738.00","747.00","725.00","729.15","730.10","730.75","739.89","747.00","401.00","1,28,399","9,50,01,560.85","-"
"13-Oct-2010","EQ","716.00","734.50","715.75","715.55","730.00","729.15","725.73","739.00","401.00","43,994","3,19,27,775.00","-"
"12-Oct-2010","EQ","720.55","729.70","708.00","728.50","715.95","715.55","714.80","739.00","401.00","43,346","3,09,83,648.05","-"
"11-Oct-2010","EQ","720.05","732.70","720.05","718.30","723.20","728.50","727.37","739.00","401.00","58,276","4,23,88,099.15","-"
"08-Oct-2010","EQ","723.05","731.90","715.00","721.80","719.95","718.30","719.38","739.00","401.00","32,643","2,34,82,623.80","-"
"07-Oct-2010","EQ","720.00","735.00","720.00","722.25","723.00","721.80","728.37","739.00","401.00","62,652","4,56,33,852.80","-"
"06-Oct-2010","EQ","718.00","739.00","705.50","710.40","724.75","722.25","724.50","739.00","401.00","2,03,658","14,75,49,571.45","-"
"05-Oct-2010","EQ","708.90","718.00","696.50","703.15","710.65","710.40","709.03","723.85","401.00","1,07,707","7,63,68,025.50","-"
"04-Oct-2010","EQ","700.05","717.00","698.05","694.00","702.25","703.15","704.95","723.85","401.00","97,021","6,83,94,883.40","-"
"01-Oct-2010","EQ","690.50","702.80","690.50","692.95","693.20","694.00","695.89","723.85","396.10","37,858","2,63,45,033.65","-"
"30-Sep-2010","EQ","689.00","699.00","689.00","695.80","694.00","692.95","693.16","723.85","396.10","32,259","2,23,60,700.75","-"
"29-Sep-2010","EQ","695.10","704.00","685.00","693.15","697.00","695.80","694.61","723.85","396.10","83,201","5,77,92,384.35","-"
"28-Sep-2010","EQ","688.00","698.95","686.25","683.95","687.50","693.15","693.12","723.85","396.10","81,887","5,67,57,336.90","-"
"27-Sep-2010","EQ","705.00","708.10","681.00","702.90","684.70","683.95","692.50","723.85","396.10","1,94,225","13,45,00,740.65","-"
"24-Sep-2010","EQ","689.00","706.95","689.00","693.65","701.80","702.90","701.37","723.85","355.50","80,126","5,61,98,265.95","-"
"23-Sep-2010","EQ","702.00","708.70","691.00","698.15","693.00","693.65","694.18","723.85","355.50","41,589","2,88,70,225.40","-"
"22-Sep-2010","EQ","703.40","704.00","678.25","698.40","699.70","698.15","695.21","723.85","355.50","87,961","6,11,51,520.70","-"
"21-Sep-2010","EQ","707.00","714.00","690.05","703.45","696.00","698.40","700.15","723.85","355.50","90,178","6,31,37,838.75","-"
"20-Sep-2010","EQ","710.00","712.95","699.20","708.40","705.00","703.45","702.51","723.85","355.50","94,138","6,61,32,654.55","-"
"17-Sep-2010","EQ","677.00","723.85","676.00","674.20","708.00","708.40","705.70","723.85","355.50","4,97,737","35,12,54,927.85","-"
