"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2013","EQ","4,431.65","4,464.95","4,391.05","4,424.60","4,439.40","4,440.55","4,425.68","6,347.80","3,581.90","4,484","1,98,44,762.30","1,536"
"30-Dec-2013","EQ","4,419.30","4,475.00","4,384.30","4,442.25","4,410.25","4,424.60","4,423.30","6,347.80","3,581.90","4,883","2,15,98,957.10","1,306"
"27-Dec-2013","EQ","4,410.00","4,500.00","4,410.00","4,410.25","4,436.20","4,442.25","4,458.35","6,347.80","3,581.90","7,543","3,36,29,345.05","1,707"
"26-Dec-2013","EQ","4,459.65","4,468.85","4,376.10","4,437.25","4,410.00","4,410.25","4,414.27","6,347.80","3,581.90","4,794","2,11,62,021.85","1,010"
"24-Dec-2013","EQ","4,465.20","4,480.20","4,423.05","4,442.95","4,450.00","4,437.25","4,450.46","6,347.80","3,581.90","2,431","1,08,19,070.20","564"
"23-Dec-2013","EQ","4,469.90","4,575.00","4,430.00","4,455.60","4,430.00","4,442.95","4,494.13","6,347.80","3,581.90","11,372","5,11,07,258.35","1,862"
"20-Dec-2013","EQ","4,346.10","4,474.95","4,339.00","4,324.05","4,432.00","4,455.60","4,430.03","6,347.80","3,581.90","10,262","4,54,60,945.15","2,348"
"19-Dec-2013","EQ","4,357.70","4,398.00","4,306.00","4,335.65","4,317.05","4,324.05","4,344.67","6,347.80","3,581.90","10,483","4,55,45,174.60","2,114"
"18-Dec-2013","EQ","4,371.05","4,474.00","4,321.05","4,369.10","4,340.00","4,335.65","4,342.69","6,347.80","3,581.90","11,017","4,78,43,378.15","3,585"
"17-Dec-2013","EQ","4,491.30","4,500.00","4,351.50","4,468.50","4,367.15","4,369.10","4,394.33","6,347.80","3,581.90","14,563","6,39,94,571.25","3,478"
"16-Dec-2013","EQ","4,600.00","4,728.05","4,450.05","4,450.75","4,480.00","4,468.50","4,556.62","6,347.80","3,581.90","20,580","9,37,75,257.05","4,278"
"13-Dec-2013","EQ","4,473.50","4,500.95","4,428.50","4,496.85","4,438.75","4,450.75","4,468.42","6,347.80","3,581.90","4,159","1,85,84,168.30","952"
"12-Dec-2013","EQ","4,539.60","4,558.50","4,475.50","4,516.85","4,490.05","4,496.85","4,507.82","6,347.80","3,581.90","2,248","1,01,33,588.70","577"
"11-Dec-2013","EQ","4,578.05","4,578.10","4,498.50","4,578.05","4,534.00","4,516.85","4,529.12","6,347.80","3,581.90","4,624","2,09,42,650.35","1,058"
"10-Dec-2013","EQ","4,650.00","4,650.00","4,552.75","4,622.75","4,577.00","4,578.05","4,600.06","6,347.80","3,581.90","4,307","1,98,12,458.85","1,156"
"09-Dec-2013","EQ","4,642.40","4,689.95","4,610.00","4,624.05","4,610.00","4,622.75","4,647.07","6,347.80","3,581.90","3,905","1,81,46,791.30","1,104"
"06-Dec-2013","EQ","4,630.00","4,650.00","4,605.05","4,647.80","4,621.95","4,624.05","4,626.64","6,347.80","3,581.90","4,335","2,00,56,481.35","1,173"
"05-Dec-2013","EQ","4,666.00","4,710.00","4,633.00","4,651.70","4,650.00","4,647.80","4,662.31","6,347.80","3,581.90","12,625","5,88,61,628.80","3,116"
"04-Dec-2013","EQ","4,565.00","4,679.00","4,565.00","4,598.80","4,636.15","4,651.70","4,646.18","6,347.80","3,581.90","10,774","5,00,57,959.50","2,592"
"03-Dec-2013","EQ","4,573.00","4,625.00","4,554.60","4,550.10","4,598.70","4,598.80","4,602.65","6,347.80","3,581.90","11,004","5,06,47,567.10","2,744"
"02-Dec-2013","EQ","4,450.00","4,565.00","4,446.10","4,449.95","4,546.40","4,550.10","4,527.28","6,347.80","3,581.90","9,526","4,31,26,898.60","1,652"
"29-Nov-2013","EQ","4,363.90","4,575.00","4,345.20","4,342.45","4,425.05","4,449.95","4,468.48","6,347.80","3,581.90","24,165","10,79,80,737.15","4,643"
"28-Nov-2013","EQ","4,392.20","4,395.00","4,321.00","4,393.40","4,340.00","4,342.45","4,348.30","6,347.80","3,581.90","8,820","3,83,51,991.40","1,869"
"27-Nov-2013","EQ","4,404.00","4,429.80","4,385.00","4,399.25","4,392.70","4,393.40","4,399.38","6,347.80","3,581.90","3,994","1,75,71,111.30","1,115"
"26-Nov-2013","EQ","4,390.00","4,430.00","4,380.10","4,400.80","4,400.00","4,399.25","4,400.38","6,347.80","3,581.90","15,368","6,76,25,014.25","4,186"
"25-Nov-2013","EQ","4,450.10","4,479.00","4,391.00","4,441.50","4,399.00","4,400.80","4,407.35","6,347.80","3,581.90","8,936","3,93,84,043.30","1,832"
"22-Nov-2013","EQ","4,450.00","4,499.95","4,422.05","4,453.50","4,430.00","4,441.50","4,453.78","6,347.80","2,982.65","3,800","1,69,24,377.85","1,088"
"21-Nov-2013","EQ","4,500.00","4,549.80","4,421.05","4,485.60","4,451.00","4,453.50","4,484.42","6,347.80","2,982.65","13,452","6,03,24,483.60","2,829"
"20-Nov-2013","EQ","4,444.40","4,551.15","4,444.40","4,483.70","4,478.00","4,485.60","4,502.37","6,347.80","2,982.65","5,139","2,31,37,703.45","1,905"
"19-Nov-2013","EQ","4,556.80","4,613.00","4,450.05","4,556.80","4,469.90","4,483.70","4,539.51","6,347.80","2,982.65","6,838","3,10,41,155.00","1,626"
"18-Nov-2013","EQ","4,548.40","4,587.70","4,439.95","4,484.50","4,522.50","4,556.80","4,527.34","6,347.80","2,982.65","9,469","4,28,69,351.20","1,964"
"14-Nov-2013","EQ","4,440.05","4,525.00","4,440.00","4,440.85","4,496.00","4,484.50","4,496.21","6,347.80","2,976.25","4,853","2,18,20,116.80","1,600"
"13-Nov-2013","EQ","4,422.15","4,547.25","4,421.05","4,462.85","4,425.00","4,440.85","4,466.00","6,347.80","2,976.25","6,719","3,00,07,039.95","2,782"
"12-Nov-2013","EQ","4,511.90","4,543.75","4,440.05","4,512.30","4,450.00","4,462.85","4,486.01","6,347.80","2,976.25","4,276","1,91,82,177.00","1,064"
"11-Nov-2013","EQ","4,698.00","4,698.00","4,491.05","4,631.75","4,494.00","4,512.30","4,551.68","6,347.80","2,976.25","3,991","1,81,65,739.75","1,114"
"08-Nov-2013","EQ","4,700.00","4,700.00","4,574.00","4,682.05","4,625.15","4,631.75","4,624.70","6,347.80","2,976.25","5,558","2,57,04,109.15","1,492"
"07-Nov-2013","EQ","4,797.00","4,797.00","4,650.00","4,764.10","4,690.95","4,682.05","4,709.97","6,347.80","2,976.25","7,534","3,54,84,898.30","1,568"
