"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2016","EQ","1,246.00","1,304.90","1,245.00","1,243.05","1,283.00","1,281.20","1,279.57","2,366.25","684.30","10,65,134","1,36,29,11,444.50","32,074"
"29-Dec-2016","EQ","1,190.00","1,250.00","1,181.00","1,187.70","1,246.95","1,243.05","1,220.63","2,366.25","684.30","6,51,098","79,47,49,048.80","17,103"
"28-Dec-2016","EQ","1,185.00","1,207.95","1,181.85","1,181.70","1,182.50","1,187.70","1,196.38","2,366.25","684.30","1,15,946","13,87,15,481.15","4,237"
"27-Dec-2016","EQ","1,178.50","1,189.50","1,160.05","1,178.90","1,185.50","1,181.70","1,177.78","2,366.25","684.30","1,33,526","15,72,64,778.10","5,814"
"26-Dec-2016","EQ","1,199.50","1,199.50","1,175.00","1,198.40","1,177.00","1,178.90","1,184.03","2,366.25","684.30","1,59,814","18,92,24,973.25","7,132"
"23-Dec-2016","EQ","1,188.55","1,208.00","1,180.35","1,188.55","1,201.95","1,198.40","1,195.23","2,366.25","684.30","1,34,650","16,09,37,574.30","4,927"
"22-Dec-2016","EQ","1,207.40","1,211.00","1,179.95","1,207.95","1,185.00","1,188.55","1,193.53","2,366.25","684.30","4,70,864","56,19,90,445.35","6,349"
"21-Dec-2016","EQ","1,199.70","1,215.80","1,188.90","1,194.55","1,207.80","1,207.95","1,202.94","2,366.25","684.30","1,82,198","21,91,74,152.75","6,685"
"20-Dec-2016","EQ","1,200.00","1,207.00","1,190.00","1,195.90","1,196.00","1,194.55","1,197.28","2,366.25","684.30","1,62,398","19,44,35,886.40","9,258"
"19-Dec-2016","EQ","1,195.00","1,205.00","1,185.30","1,195.35","1,193.80","1,195.90","1,195.42","2,366.25","684.30","1,74,269","20,83,23,814.25","8,633"
"16-Dec-2016","EQ","1,213.95","1,214.45","1,191.00","1,210.45","1,197.00","1,195.35","1,199.42","2,366.25","684.30","1,36,661","16,39,14,568.60","10,434"
"15-Dec-2016","EQ","1,219.00","1,238.45","1,206.70","1,228.00","1,210.00","1,210.45","1,221.52","2,366.25","684.30","1,22,004","14,90,30,321.05","5,853"
"14-Dec-2016","EQ","1,235.00","1,249.00","1,225.00","1,233.50","1,228.40","1,228.00","1,233.43","2,366.25","684.30","99,938","12,32,66,535.50","3,858"
"13-Dec-2016","EQ","1,255.00","1,256.70","1,221.05","1,249.50","1,228.15","1,233.50","1,231.52","2,366.25","684.30","1,72,584","21,25,40,683.65","5,953"
"12-Dec-2016","EQ","1,270.05","1,277.05","1,235.40","1,272.80","1,253.00","1,249.50","1,250.76","2,366.25","684.30","1,40,435","17,56,50,375.45","4,223"
"09-Dec-2016","EQ","1,301.00","1,301.00","1,270.00","1,285.35","1,276.00","1,272.80","1,281.54","2,366.25","684.30","1,32,883","17,02,95,287.00","4,689"
"08-Dec-2016","EQ","1,269.00","1,291.00","1,265.00","1,260.60","1,287.85","1,285.35","1,278.56","2,366.25","684.30","1,93,146","24,69,48,017.90","6,127"
"07-Dec-2016","EQ","1,268.00","1,268.00","1,249.25","1,254.55","1,261.50","1,260.60","1,258.21","2,366.25","684.30","1,12,175","14,11,39,437.90","4,223"
"06-Dec-2016","EQ","1,255.00","1,267.40","1,243.85","1,249.20","1,255.00","1,254.55","1,255.34","2,366.25","684.30","1,35,569","17,01,84,915.40","4,392"
"05-Dec-2016","EQ","1,248.60","1,259.00","1,222.00","1,248.60","1,256.95","1,249.20","1,238.85","2,366.25","684.30","1,16,489","14,43,11,872.85","4,872"
"02-Dec-2016","EQ","1,250.10","1,265.40","1,241.40","1,252.90","1,253.00","1,248.60","1,251.13","2,366.25","684.30","1,14,294","14,29,96,920.55","3,727"
"01-Dec-2016","EQ","1,265.30","1,273.95","1,245.00","1,265.30","1,255.00","1,252.90","1,256.06","2,366.25","684.30","1,62,085","20,35,87,689.25","5,103"
"30-Nov-2016","EQ","1,223.00","1,270.90","1,220.15","1,224.70","1,258.00","1,265.30","1,255.70","2,366.25","684.30","3,09,252","38,83,28,574.15","10,640"
"29-Nov-2016","EQ","1,224.00","1,234.00","1,216.00","1,212.25","1,223.55","1,224.70","1,224.98","2,366.25","684.30","1,13,995","13,96,41,351.25","3,541"
"28-Nov-2016","EQ","1,188.25","1,235.00","1,180.30","1,188.45","1,213.00","1,212.25","1,215.55","2,366.25","684.30","2,60,934","31,71,77,830.30","6,603"
"25-Nov-2016","EQ","1,170.00","1,192.50","1,160.00","1,173.10","1,185.20","1,188.45","1,181.27","2,366.25","684.30","1,46,176","17,26,72,782.75","4,805"
"24-Nov-2016","EQ","1,160.00","1,208.25","1,154.25","1,164.70","1,168.25","1,173.10","1,171.01","2,366.25","684.30","5,78,728","67,76,97,612.80","9,426"
"23-Nov-2016","EQ","1,171.00","1,174.50","1,157.10","1,159.35","1,166.00","1,164.70","1,165.45","2,366.25","684.30","2,60,361","30,34,36,558.80","8,581"
"22-Nov-2016","EQ","1,142.00","1,168.35","1,131.00","1,130.10","1,165.00","1,159.35","1,148.35","2,366.25","684.30","1,42,025","16,30,94,886.70","5,408"
"21-Nov-2016","EQ","1,195.00","1,195.00","1,125.00","1,185.15","1,127.25","1,130.10","1,146.94","2,366.25","684.30","2,88,033","33,03,57,319.30","9,073"
"18-Nov-2016","EQ","1,187.70","1,193.90","1,157.55","1,181.90","1,185.00","1,185.15","1,176.48","2,366.25","684.30","1,90,656","22,43,03,202.55","10,982"
"17-Nov-2016","EQ","1,180.00","1,198.00","1,173.00","1,176.45","1,178.05","1,181.90","1,185.57","2,366.25","684.30","2,19,740","26,05,18,169.60","8,611"
"16-Nov-2016","EQ","1,200.00","1,208.00","1,146.05","1,186.65","1,180.00","1,176.45","1,172.17","2,366.25","684.30","4,95,694","58,10,38,071.35","17,564"
"15-Nov-2016","EQ","1,291.00","1,291.00","1,176.35","1,291.55","1,187.70","1,186.65","1,217.99","2,366.25","684.30","6,46,216","78,70,83,248.85","24,146"
"11-Nov-2016","EQ","1,310.00","1,323.00","1,285.10","1,330.20","1,290.00","1,291.55","1,303.12","2,366.25","684.30","6,14,764","80,11,10,600.85","22,001"
"10-Nov-2016","EQ","1,324.70","1,337.25","1,307.80","1,296.25","1,323.00","1,330.20","1,324.23","2,366.25","684.30","2,52,713","33,46,50,498.80","6,165"
"09-Nov-2016","EQ","1,212.10","1,305.55","1,183.05","1,313.45","1,300.00","1,296.25","1,260.89","2,366.25","684.30","8,04,031","1,01,37,96,775.75","31,426"
"08-Nov-2016","EQ","1,312.00","1,331.30","1,305.00","1,304.75","1,312.10","1,313.45","1,315.84","2,366.25","684.30","2,45,088","32,24,97,588.35","6,472"
"07-Nov-2016","EQ","1,292.00","1,321.00","1,292.00","1,283.20","1,303.00","1,304.75","1,310.00","2,366.25","684.30","1,55,794","20,40,90,181.15","4,466"
"04-Nov-2016","EQ","1,319.70","1,323.05","1,269.45","1,314.70","1,286.10","1,283.20","1,284.77","2,366.25","684.30","4,18,155","53,72,32,968.15","17,982"
"03-Nov-2016","EQ","1,347.00","1,362.65","1,296.00","1,351.10","1,314.30","1,314.70","1,324.99","2,366.25","684.30","4,47,567","59,30,20,103.40","15,758"
"02-Nov-2016","EQ","1,379.70","1,382.75","1,342.90","1,385.40","1,360.00","1,351.10","1,359.07","2,366.25","684.30","3,01,393","40,96,13,501.50","9,193"
"01-Nov-2016","EQ","1,389.85","1,404.90","1,378.10","1,387.40","1,388.35","1,385.40","1,389.33","2,366.25","684.30","1,57,548","21,88,86,675.90","6,290"
"30-Oct-2016","EQ","1,387.45","1,389.70","1,381.10","1,377.80","1,389.70","1,387.40","1,386.28","2,366.25","684.30","22,129","3,06,76,916.10","686"
"28-Oct-2016","EQ","1,372.75","1,390.00","1,368.50","1,372.90","1,377.65","1,377.80","1,378.41","2,366.25","684.30","2,31,449","31,90,32,517.75","5,503"
"27-Oct-2016","EQ","1,383.95","1,394.95","1,360.35","1,387.00","1,370.15","1,372.90","1,375.46","2,366.25","684.30","5,55,799","76,44,79,540.95","7,740"
"26-Oct-2016","EQ","1,380.05","1,404.00","1,380.05","1,386.75","1,383.50","1,387.00","1,393.14","2,366.25","684.30","1,89,937","26,46,09,497.80","7,552"
"25-Oct-2016","EQ","1,392.40","1,394.95","1,377.55","1,384.75","1,387.50","1,386.75","1,387.32","2,366.25","684.30","1,65,455","22,95,39,062.70","5,548"
"24-Oct-2016","EQ","1,391.00","1,394.90","1,377.55","1,385.45","1,385.00","1,384.75","1,385.67","2,366.25","684.30","1,69,714","23,51,68,210.60","7,269"
"21-Oct-2016","EQ","1,405.20","1,412.00","1,380.05","1,403.20","1,385.00","1,385.45","1,391.06","2,366.25","684.30","1,98,435","27,60,34,592.25","6,788"
