"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2011","EQ","748.25","754.50","725.00","745.60","740.30","740.15","742.38","994.00","719.05","46,039","3,41,78,508.75","4,425"
"29-Dec-2011","EQ","759.00","768.50","736.00","757.05","742.00","745.60","750.49","994.00","719.05","64,077","4,80,89,059.80","2,846"
"28-Dec-2011","EQ","762.70","763.00","740.50","753.95","759.70","757.05","749.54","994.00","719.05","38,609","2,89,39,147.85","2,607"
"27-Dec-2011","EQ","769.60","771.00","750.30","763.35","759.00","753.95","760.55","994.00","719.05","38,168","2,90,28,745.65","2,803"
"26-Dec-2011","EQ","759.90","769.75","740.05","749.80","759.00","763.35","758.68","994.00","719.05","47,488","3,60,28,197.00","3,357"
"23-Dec-2011","EQ","752.00","765.00","734.00","748.10","742.95","749.80","751.98","994.00","719.05","57,091","4,29,31,368.85","3,375"
"22-Dec-2011","EQ","770.20","790.65","732.25","776.15","745.00","748.10","749.31","994.00","719.05","97,402","7,29,84,207.50","6,101"
"21-Dec-2011","EQ","785.25","786.95","755.05","762.80","785.00","776.15","766.10","994.00","719.05","86,804","6,65,00,447.50","6,464"
"20-Dec-2011","EQ","800.00","800.90","753.00","794.35","765.00","762.80","763.27","994.00","719.05","1,06,439","8,12,41,288.05","7,476"
"19-Dec-2011","EQ","821.00","821.00","785.00","828.45","792.90","794.35","797.22","994.00","719.05","59,954","4,77,96,746.15","4,752"
"16-Dec-2011","EQ","830.55","840.00","821.00","835.20","837.00","828.45","830.55","994.00","719.05","74,876","6,21,88,485.10","6,574"
"15-Dec-2011","EQ","852.45","872.85","824.05","866.85","836.00","835.20","838.64","994.00","719.05","1,17,461","9,85,07,385.60","10,373"
"14-Dec-2011","EQ","876.20","882.70","856.15","878.20","866.00","866.85","871.47","994.00","719.05","39,566","3,44,80,659.85","4,910"
"13-Dec-2011","EQ","880.20","893.10","871.00","884.65","877.20","878.20","881.01","994.00","719.05","44,017","3,87,79,628.45","4,256"
"12-Dec-2011","EQ","927.90","927.95","881.45","917.65","886.10","884.65","898.93","994.00","719.05","38,309","3,44,37,208.40","4,297"
"09-Dec-2011","EQ","904.00","924.00","895.45","904.85","919.00","917.65","912.93","994.00","718.00","92,635","8,45,69,184.65","4,529"
"08-Dec-2011","EQ","890.15","915.00","890.15","903.60","903.00","904.85","902.97","994.00","718.00","1,12,404","10,14,97,310.70","5,125"
"07-Dec-2011","EQ","918.35","918.35","899.00","910.65","902.15","903.60","907.31","994.00","718.00","86,206","7,82,15,726.40","5,900"
"05-Dec-2011","EQ","905.60","923.40","903.00","914.35","910.00","910.65","913.04","994.00","718.00","1,71,514","15,65,99,326.60","6,564"
"02-Dec-2011","EQ","904.00","916.00","900.65","904.80","914.50","914.35","912.86","994.00","707.00","91,085","8,31,48,306.55","2,709"
"01-Dec-2011","EQ","907.00","919.95","896.15","896.95","902.95","904.80","906.39","994.00","707.00","56,549","5,12,55,523.20","4,301"
"30-Nov-2011","EQ","904.00","907.10","884.15","901.65","895.00","896.95","895.80","994.00","707.00","51,769","4,63,74,417.15","5,135"
"29-Nov-2011","EQ","901.95","915.00","892.25","897.30","898.15","901.65","905.09","994.00","707.00","1,83,459","16,60,46,944.45","5,139"
"28-Nov-2011","EQ","905.00","905.00","887.00","887.60","899.50","897.30","896.57","994.00","707.00","44,036","3,94,81,537.90","3,891"
"25-Nov-2011","EQ","905.00","925.05","882.25","890.10","888.10","887.60","902.45","994.00","707.00","60,788","5,48,57,889.30","5,157"
"24-Nov-2011","EQ","868.00","914.00","848.20","865.65","908.00","890.10","883.49","994.00","707.00","1,61,676","14,28,39,764.15","6,917"
"23-Nov-2011","EQ","892.20","911.40","862.40","913.90","863.00","865.65","884.34","994.00","707.00","51,752","4,57,66,118.25","6,423"
"22-Nov-2011","EQ","891.05","920.00","890.00","898.30","913.25","913.90","909.71","994.00","707.00","67,560","6,14,59,806.15","5,337"
"21-Nov-2011","EQ","908.00","929.00","892.05","907.55","895.00","898.30","914.22","994.00","707.00","63,424","5,79,83,603.75","4,212"
"18-Nov-2011","EQ","922.95","922.95","900.10","912.50","907.35","907.55","907.25","994.00","707.00","21,548","1,95,49,342.00","2,573"
"17-Nov-2011","EQ","917.95","925.00","900.25","919.25","903.25","912.50","918.10","994.00","707.00","90,577","8,31,59,126.05","3,776"
"16-Nov-2011","EQ","897.95","926.00","888.10","888.10","918.00","919.25","913.26","994.00","707.00","2,11,482","19,31,37,385.55","7,779"
"15-Nov-2011","EQ","914.65","922.40","881.00","915.75","887.35","888.10","900.12","994.00","707.00","36,656","3,29,94,774.60","2,809"
"14-Nov-2011","EQ","938.75","944.00","906.40","929.20","906.40","915.75","928.09","994.00","707.00","27,967","2,59,55,970.15","2,896"
"11-Nov-2011","EQ","930.45","952.70","925.50","935.85","930.00","929.20","936.08","994.00","707.00","40,067","3,75,06,081.75","2,749"
"09-Nov-2011","EQ","933.75","960.00","930.70","933.85","942.00","935.85","946.94","994.00","707.00","63,850","6,04,62,249.35","4,999"
"08-Nov-2011","EQ","912.20","945.90","912.20","939.50","938.90","933.85","936.50","994.00","707.00","56,092","5,25,30,412.80","5,410"
"04-Nov-2011","EQ","952.00","960.80","932.80","947.45","942.00","939.50","946.27","994.00","707.00","54,987","5,20,32,657.85","7,532"
"03-Nov-2011","EQ","934.90","958.80","934.90","950.95","948.00","947.45","950.42","994.00","707.00","60,627","5,76,21,412.60","6,883"
