"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","125.45","129.70","124.70","124.20","127.95","128.10","127.87","164.25","78.25","9,28,599","11,87,42,007.25","-"
"30-Dec-2010","EQ","126.20","126.90","123.60","126.10","124.40","124.20","124.94","164.25","78.25","5,86,126","7,32,30,907.15","-"
"29-Dec-2010","EQ","125.85","127.25","124.65","124.65","126.00","126.10","126.27","164.25","78.25","3,04,902","3,84,98,997.45","-"
"28-Dec-2010","EQ","125.40","126.60","123.50","125.55","124.80","124.65","124.47","164.25","78.25","3,46,351","4,31,09,525.15","-"
"27-Dec-2010","EQ","127.30","128.90","125.05","127.30","125.40","125.55","126.80","164.25","78.25","4,16,484","5,28,10,143.50","-"
"24-Dec-2010","EQ","129.25","129.60","127.00","129.85","127.35","127.30","127.96","164.25","78.25","5,07,211","6,49,02,228.75","-"
"23-Dec-2010","EQ","130.60","132.80","129.00","129.30","129.45","129.85","130.83","164.25","78.25","12,65,129","16,55,13,778.20","-"
"22-Dec-2010","EQ","124.90","130.90","124.10","123.85","129.10","129.30","127.09","164.25","78.25","12,45,395","15,82,75,880.05","-"
"21-Dec-2010","EQ","122.00","124.90","121.65","122.65","123.80","123.85","123.99","164.25","78.25","5,17,434","6,41,54,155.35","-"
"20-Dec-2010","EQ","123.20","124.35","121.85","123.90","122.45","122.65","123.29","164.25","78.25","5,81,888","7,17,40,459.80","-"
"16-Dec-2010","EQ","122.40","125.00","120.60","121.70","124.00","123.90","123.17","164.25","78.25","13,77,533","16,96,74,818.95","-"
"15-Dec-2010","EQ","127.00","127.00","120.20","126.55","121.00","121.70","123.01","164.25","78.25","12,29,370","15,12,26,445.45","-"
"14-Dec-2010","EQ","123.65","127.00","122.90","123.40","126.15","126.55","125.44","164.25","78.25","13,65,911","17,13,38,957.80","-"
"13-Dec-2010","EQ","121.00","124.45","117.00","120.40","124.40","123.40","120.95","164.25","78.25","27,35,414","33,08,53,926.80","-"
"10-Dec-2010","EQ","116.00","122.00","111.75","115.70","120.55","120.40","118.65","164.25","78.25","20,14,653","23,90,35,294.50","-"
"09-Dec-2010","EQ","123.70","123.70","113.10","122.75","116.00","115.70","117.63","164.25","78.25","27,57,214","32,43,29,359.75","-"
"08-Dec-2010","EQ","127.15","128.00","121.40","128.40","122.30","122.75","124.26","164.25","78.25","14,73,159","18,30,58,340.35","-"
"07-Dec-2010","EQ","133.00","133.00","127.10","134.60","128.75","128.40","128.90","164.25","78.25","19,74,969","25,45,82,849.05","-"
"06-Dec-2010","EQ","139.00","139.00","133.60","136.70","134.30","134.60","136.10","164.25","78.25","9,15,285","12,45,74,152.35","-"
"03-Dec-2010","EQ","142.70","143.00","135.00","142.60","136.95","136.70","138.39","164.25","78.25","15,39,000","21,29,75,369.95","-"
"02-Dec-2010","EQ","144.00","145.90","141.95","142.20","142.20","142.60","143.78","164.25","78.25","12,39,487","17,82,19,312.65","-"
"01-Dec-2010","EQ","139.00","143.90","135.20","137.85","142.10","142.20","141.62","164.25","78.25","30,71,722","43,50,02,951.60","-"
"30-Nov-2010","EQ","136.00","139.90","130.30","133.35","137.85","137.85","135.86","164.25","78.25","20,56,641","27,94,09,896.90","-"
"29-Nov-2010","EQ","131.40","134.35","128.45","128.75","133.50","133.35","131.88","164.25","78.25","27,97,708","36,89,64,327.80","-"
"26-Nov-2010","EQ","129.55","131.50","115.00","127.80","128.60","128.75","125.23","164.25","78.25","49,38,181","61,84,26,313.60","-"
