"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2009","EQ","96.85","97.35","95.15","96.10","95.75","95.70","96.18","113.00","37.50","6,11,038","5,87,69,592.80","-"
"30-Dec-2009","EQ","96.70","97.30","95.95","96.70","95.95","96.10","96.61","113.00","37.50","5,19,726","5,02,10,881.35","-"
"29-Dec-2009","EQ","97.00","98.00","96.05","97.00","96.75","96.70","96.96","113.00","37.50","7,90,834","7,66,81,967.65","-"
"24-Dec-2009","EQ","95.50","97.30","95.50","96.30","97.25","97.00","96.78","113.00","37.50","5,27,646","5,10,67,403.55","-"
"23-Dec-2009","EQ","93.60","96.85","93.50","93.50","96.45","96.30","95.41","113.00","37.50","5,76,530","5,50,05,125.10","-"
"22-Dec-2009","EQ","94.00","94.40","93.10","93.05","93.50","93.50","93.75","113.00","37.50","2,57,801","2,41,69,158.90","-"
"21-Dec-2009","EQ","93.35","94.50","92.70","93.50","93.10","93.05","93.52","113.00","37.50","4,85,082","4,53,62,480.15","-"
"18-Dec-2009","EQ","95.00","95.50","92.75","95.55","92.80","93.50","94.65","113.00","37.50","8,27,599","7,83,34,586.70","-"
"17-Dec-2009","EQ","93.00","96.30","92.15","92.75","95.30","95.55","94.27","113.00","37.50","10,27,345","9,68,44,473.10","-"
"16-Dec-2009","EQ","92.50","93.75","90.60","92.35","92.75","92.75","92.58","113.00","37.50","7,71,688","7,14,44,919.50","-"
"15-Dec-2009","EQ","96.40","96.40","91.10","95.20","91.80","92.35","93.52","113.00","37.50","7,85,491","7,34,59,430.00","-"
"14-Dec-2009","EQ","97.00","97.00","94.10","96.15","94.90","95.20","95.02","113.00","37.50","9,73,154","9,24,70,659.40","-"
"11-Dec-2009","EQ","98.10","98.90","95.30","98.00","96.50","96.15","96.97","113.00","37.50","11,78,619","11,42,85,153.50","-"
"10-Dec-2009","EQ","96.00","98.90","95.00","94.75","97.70","98.00","96.99","113.00","37.50","13,99,480","13,57,41,097.60","-"
"09-Dec-2009","EQ","95.05","97.15","94.20","96.15","94.30","94.75","95.79","113.00","37.50","11,67,461","11,18,36,146.90","-"
"08-Dec-2009","EQ","95.20","96.50","92.25","95.90","96.10","96.15","94.55","113.00","37.50","13,99,678","13,23,44,444.80","-"
"07-Dec-2009","EQ","96.75","97.75","95.00","96.75","95.20","95.90","96.35","113.00","37.50","7,82,920","7,54,31,981.60","-"
"04-Dec-2009","EQ","95.25","98.90","95.25","97.55","97.00","96.75","97.35","113.00","37.50","10,35,501","10,08,10,029.15","-"
"03-Dec-2009","EQ","100.40","113.00","96.85","98.75","97.00","97.55","99.55","113.00","37.50","28,80,161","28,67,29,620.10","-"
"02-Dec-2009","EQ","94.60","99.70","94.05","93.75","99.20","98.75","97.31","105.70","37.50","33,80,838","32,89,82,320.55","-"
"01-Dec-2009","EQ","91.00","94.55","90.50","90.85","93.60","93.75","92.95","105.70","37.50","13,33,850","12,39,80,259.20","-"
"30-Nov-2009","EQ","90.50","92.20","89.10","89.75","90.40","90.85","90.67","105.70","37.50","8,81,982","7,99,71,697.15","-"
"27-Nov-2009","EQ","89.50","90.60","85.55","91.00","89.10","89.75","87.44","105.70","37.50","16,60,138","14,51,68,212.40","-"
"26-Nov-2009","EQ","94.00","95.60","90.25","94.85","90.50","91.00","92.30","105.70","37.50","17,81,000","16,43,91,187.45","-"
"25-Nov-2009","EQ","95.65","97.30","94.25","95.65","94.80","94.85","95.93","105.70","37.50","10,58,493","10,15,39,630.60","-"
"24-Nov-2009","EQ","94.05","98.20","93.55","94.05","95.05","95.65","96.45","105.70","37.50","29,12,815","28,09,35,240.90","-"
"23-Nov-2009","EQ","96.05","98.90","93.10","96.00","93.80","94.05","95.46","105.70","37.50","13,94,818","13,31,54,637.40","-"
"20-Nov-2009","EQ","88.90","98.15","87.10","88.90","97.40","96.00","93.44","105.70","37.50","24,67,230","23,05,35,092.70","-"
"19-Nov-2009","EQ","91.25","92.50","88.10","91.00","88.60","88.90","90.58","105.70","37.50","7,63,780","6,91,85,481.25","-"
"18-Nov-2009","EQ","90.00","91.50","89.70","89.65","91.15","91.00","90.86","105.70","37.50","6,11,896","5,55,94,243.75","-"
"17-Nov-2009","EQ","89.50","90.25","87.65","89.70","90.00","89.65","89.00","105.70","37.50","3,90,882","3,47,88,733.80","-"
"16-Nov-2009","EQ","89.80","90.75","89.10","88.85","89.55","89.70","89.92","105.70","37.50","3,77,975","3,39,89,017.90","-"
"13-Nov-2009","EQ","88.00","90.20","88.00","88.80","88.60","88.85","89.19","105.70","37.50","5,59,568","4,99,09,438.00","-"
"12-Nov-2009","EQ","90.85","92.40","88.15","90.85","88.65","88.80","89.82","105.70","37.50","7,87,733","7,07,50,355.20","-"
"11-Nov-2009","EQ","88.95","91.10","87.50","88.05","90.60","90.85","89.74","105.70","37.50","9,18,137","8,23,93,060.80","-"
"10-Nov-2009","EQ","90.75","92.95","87.50","89.35","87.85","88.05","90.39","105.70","37.50","24,50,634","22,15,04,693.10","-"
"09-Nov-2009","EQ","85.60","89.90","85.05","85.15","89.20","89.35","87.43","105.70","37.50","18,50,087","16,17,50,036.00","-"
"06-Nov-2009","EQ","85.50","87.95","84.80","84.30","85.10","85.15","86.09","105.70","37.50","9,49,235","8,17,23,338.35","-"
"05-Nov-2009","EQ","80.50","85.95","78.60","79.90","84.30","84.30","83.33","105.70","37.50","18,11,502","15,09,59,263.75","-"
"04-Nov-2009","EQ","78.50","80.35","78.15","77.45","79.95","79.90","79.55","105.70","37.50","10,07,686","8,01,63,036.70","-"
"03-Nov-2009","EQ","85.00","85.60","76.55","86.65","77.30","77.45","80.12","105.70","37.50","14,64,749","11,73,51,629.10","-"
"30-Oct-2009","EQ","90.10","91.80","86.00","88.40","86.20","86.65","89.16","105.70","37.50","9,97,696","8,89,55,078.10","-"
"29-Oct-2009","EQ","91.75","93.95","87.00","93.85","87.50","88.40","90.59","105.70","37.50","16,75,281","15,17,61,483.55","-"
"28-Oct-2009","EQ","90.00","94.80","87.10","90.45","94.40","93.85","91.31","105.70","37.50","16,47,229","15,04,14,406.70","-"
"27-Oct-2009","EQ","91.00","98.00","90.00","96.10","91.20","90.45","93.74","105.70","37.50","14,71,963","13,79,77,063.70","-"
"26-Oct-2009","EQ","100.10","100.90","95.60","99.50","96.70","96.10","98.26","105.70","37.50","11,92,522","11,71,77,140.60","-"
"23-Oct-2009","EQ","100.10","103.50","99.05","98.60","99.35","99.50","101.21","105.70","37.50","15,47,671","15,66,38,006.65","-"
"22-Oct-2009","EQ","99.50","103.70","97.50","100.35","99.05","98.60","100.83","105.70","37.50","20,75,559","20,92,76,567.95","-"
"21-Oct-2009","EQ","103.85","104.35","99.90","104.15","100.60","100.35","102.49","105.70","37.50","14,37,596","14,73,33,073.20","-"
"20-Oct-2009","EQ","100.95","105.70","100.50","100.95","103.90","104.15","103.74","105.70","37.50","32,48,842","33,70,44,905.10","-"
"17-Oct-2009","EQ","102.35","102.35","100.30","100.95","100.60","100.95","101.32","102.35","37.50","4,05,166","4,10,51,871.55","-"
"16-Oct-2009","EQ","97.50","101.70","97.20","97.60","100.80","100.95","100.03","101.70","37.50","24,96,476","24,97,17,948.60","-"
"15-Oct-2009","EQ","97.50","99.50","96.25","96.95","97.30","97.60","97.94","99.50","37.50","16,57,904","16,23,81,168.80","-"
"14-Oct-2009","EQ","96.05","97.80","96.00","95.55","96.95","96.95","97.01","97.80","37.50","14,21,687","13,79,23,433.55","-"
"12-Oct-2009","EQ","91.80","97.30","91.65","91.80","96.10","95.55","95.86","97.30","37.50","32,82,700","31,46,75,064.25","-"
