"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2009","EQ","495.00","495.45","481.50","490.75","486.00","484.60","486.69","518.85","94.00","4,05,444","19,73,23,892.60","-"
"30-Dec-2009","EQ","489.00","494.50","488.00","484.85","490.35","490.75","491.01","518.85","94.00","4,02,009","19,73,91,782.50","-"
"29-Dec-2009","EQ","478.00","488.50","473.00","473.00","488.50","484.85","483.51","518.85","94.00","5,55,429","26,85,52,927.75","-"
"24-Dec-2009","EQ","471.00","475.00","464.05","466.80","474.05","473.00","470.49","518.85","94.00","3,42,703","16,12,37,669.65","-"
"23-Dec-2009","EQ","468.00","471.35","465.00","464.90","465.55","466.80","466.71","518.85","94.00","1,88,805","8,81,16,694.05","-"
"22-Dec-2009","EQ","467.00","471.80","461.35","465.30","465.60","464.90","464.73","518.85","94.00","89,420","4,15,56,558.30","-"
"21-Dec-2009","EQ","470.60","472.45","463.30","467.95","463.70","465.30","468.71","518.85","94.00","1,38,938","6,51,21,874.30","-"
"18-Dec-2009","EQ","468.10","475.00","465.85","470.70","467.45","467.95","470.18","518.85","94.00","4,22,457","19,86,30,566.80","-"
"17-Dec-2009","EQ","473.00","473.00","462.50","468.10","469.95","470.70","468.44","518.85","94.00","4,63,005","21,68,88,052.25","-"
"16-Dec-2009","EQ","466.00","472.20","461.30","462.95","467.30","468.10","467.65","518.85","94.00","4,89,816","22,90,60,233.80","-"
"15-Dec-2009","EQ","462.00","466.80","459.25","459.95","464.00","462.95","462.34","518.85","94.00","4,73,564","21,89,49,041.80","-"
"14-Dec-2009","EQ","463.00","468.40","457.35","462.20","458.10","459.95","461.97","518.85","94.00","3,13,479","14,48,16,444.45","-"
"11-Dec-2009","EQ","474.00","477.70","460.20","472.70","463.00","462.20","467.98","518.85","94.00","3,64,281","17,04,75,045.35","-"
"10-Dec-2009","EQ","461.95","478.80","457.25","459.80","474.20","472.70","472.11","518.85","94.00","6,16,154","29,08,93,583.45","-"
"09-Dec-2009","EQ","461.65","469.60","454.00","464.50","462.85","459.80","461.09","518.85","94.00","5,08,911","23,46,53,382.40","-"
"08-Dec-2009","EQ","469.80","470.00","457.00","468.05","465.00","464.50","464.15","518.85","94.00","3,55,493","16,50,03,710.45","-"
"07-Dec-2009","EQ","465.00","472.00","462.25","463.55","466.05","468.05","468.02","518.85","94.00","3,58,523","16,77,95,973.45","-"
"04-Dec-2009","EQ","469.80","471.50","457.50","465.85","463.00","463.55","467.33","518.85","94.00","5,31,542","24,84,04,690.20","-"
"03-Dec-2009","EQ","450.00","468.70","448.50","447.70","468.00","465.85","460.63","518.85","94.00","8,25,284","38,01,51,104.10","-"
"02-Dec-2009","EQ","452.00","455.00","445.00","448.15","447.00","447.70","449.95","518.85","94.00","3,72,340","16,75,33,399.45","-"
"01-Dec-2009","EQ","440.00","449.50","440.00","438.00","449.30","448.15","445.88","518.85","94.00","4,52,174","20,16,15,513.00","-"
"30-Nov-2009","EQ","448.00","454.50","435.10","444.60","436.10","438.00","443.17","518.85","94.00","7,92,324","35,11,37,949.50","-"
"27-Nov-2009","EQ","443.00","452.90","417.70","442.00","445.00","444.60","431.51","518.85","94.00","7,94,489","34,28,28,681.65","-"
"26-Nov-2009","EQ","451.25","458.30","439.15","455.80","443.00","442.00","446.83","518.85","94.00","7,60,345","33,97,46,013.35","-"
"25-Nov-2009","EQ","467.50","470.90","451.50","464.35","456.35","455.80","461.26","518.85","94.00","10,18,777","46,99,17,604.00","-"
"24-Nov-2009","EQ","472.00","474.80","455.15","466.55","463.90","464.35","466.24","518.85","94.00","9,05,550","42,22,02,624.90","-"
"23-Nov-2009","EQ","445.70","473.45","445.70","443.40","469.05","466.55","458.09","518.85","94.00","9,07,428","41,56,82,844.95","-"
"20-Nov-2009","EQ","454.90","459.90","435.20","460.00","444.40","443.40","445.54","518.85","94.00","14,94,871","66,60,23,291.20","-"
"19-Nov-2009","EQ","474.00","480.10","455.20","476.00","459.50","460.00","469.47","518.85","94.00","9,33,339","43,81,74,899.30","-"
"18-Nov-2009","EQ","478.70","498.95","474.10","475.95","475.60","476.00","487.20","518.85","94.00","23,24,847","1,13,26,72,595.55","-"
"17-Nov-2009","EQ","494.00","500.00","472.10","490.40","475.45","475.95","482.10","518.85","94.00","12,63,425","60,90,91,269.55","-"
"16-Nov-2009","EQ","516.00","518.85","487.05","505.45","492.10","490.40","500.56","518.85","94.00","13,49,435","67,54,79,514.75","-"
"13-Nov-2009","EQ","493.00","511.00","491.15","488.20","509.00","505.45","502.15","511.00","94.00","11,65,624","58,53,22,411.45","-"
"12-Nov-2009","EQ","496.00","501.00","486.70","496.05","488.00","488.20","492.70","509.60","94.00","3,74,158","18,43,49,242.80","-"
"11-Nov-2009","EQ","488.50","499.00","482.25","486.00","495.25","496.05","490.96","509.60","94.00","7,74,582","38,02,86,975.45","-"
"10-Nov-2009","EQ","507.90","507.90","482.15","494.70","485.65","486.00","490.65","509.60","94.00","2,85,703","14,01,80,775.35","-"
"09-Nov-2009","EQ","506.00","508.00","485.10","501.45","494.05","494.70","492.10","509.60","94.00","4,34,963","21,40,43,484.70","-"
"06-Nov-2009","EQ","505.00","509.60","492.50","493.75","498.40","501.45","502.65","509.60","94.00","13,01,743","65,43,17,520.75","-"
"05-Nov-2009","EQ","468.00","497.80","465.20","457.45","493.85","493.75","483.64","497.80","94.00","19,66,447","95,10,52,221.75","-"
"04-Nov-2009","EQ","442.50","463.85","439.50","437.05","463.00","457.45","450.72","488.70","94.00","2,67,480","12,05,57,909.00","-"
"03-Nov-2009","EQ","435.00","455.90","415.55","445.05","436.00","437.05","444.99","488.70","94.00","4,81,763","21,43,81,857.60","-"
"30-Oct-2009","EQ","460.00","469.75","435.25","452.60","437.65","445.05","455.04","488.70","94.00","5,92,797","26,97,45,358.55","-"
"29-Oct-2009","EQ","465.00","477.20","447.55","468.40","452.00","452.60","463.42","488.70","94.00","10,66,973","49,44,60,389.40","-"
"28-Oct-2009","EQ","455.00","475.00","448.25","454.05","475.00","468.40","462.43","488.70","94.00","5,24,989","24,27,73,149.90","-"
"27-Oct-2009","EQ","460.00","475.00","446.15","463.60","456.70","454.05","462.39","488.70","94.00","9,15,646","42,33,83,284.50","-"
"26-Oct-2009","EQ","451.00","473.00","443.00","454.30","461.10","463.60","462.20","488.70","94.00","14,28,058","66,00,46,174.55","-"
"23-Oct-2009","EQ","450.00","458.00","444.20","444.00","456.35","454.30","451.06","488.70","94.00","8,98,858","40,54,40,791.20","-"
"22-Oct-2009","EQ","441.00","452.70","435.65","438.60","446.30","444.00","445.00","488.70","94.00","9,09,459","40,47,05,017.75","-"
"21-Oct-2009","EQ","431.00","448.30","424.00","430.15","438.70","438.60","441.56","488.70","94.00","10,31,205","45,53,39,880.85","-"
"20-Oct-2009","EQ","438.00","444.30","427.60","435.20","430.00","430.15","435.81","488.70","94.00","8,90,248","38,79,74,677.00","-"
"17-Oct-2009","EQ","434.80","440.60","433.15","432.45","433.55","435.20","436.91","488.70","94.00","1,79,778","7,85,46,246.65","-"
"16-Oct-2009","EQ","439.40","444.55","429.15","434.15","432.10","432.45","438.43","488.70","94.00","8,33,732","36,55,31,423.75","-"
