"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2009","EQ","70.70","71.15","69.15","70.50","69.70","69.40","69.98","112.45","34.70","82,60,450","57,80,92,195.55","-"
"30-Dec-2009","EQ","70.15","71.30","70.15","70.90","70.40","70.50","70.84","112.45","34.70","44,49,016","31,51,59,309.70","-"
"29-Dec-2009","EQ","70.45","72.00","70.30","70.15","70.70","70.90","71.23","112.45","34.70","66,29,553","47,22,30,548.85","-"
"24-Dec-2009","EQ","70.05","71.30","69.90","69.90","70.10","70.15","70.53","112.45","34.70","79,91,356","56,36,07,855.70","-"
"23-Dec-2009","EQ","69.30","70.40","69.00","68.80","69.80","69.90","69.66","112.45","34.70","67,97,479","47,35,38,531.75","-"
"22-Dec-2009","EQ","69.05","69.55","68.55","68.60","68.95","68.80","68.98","112.45","34.70","36,58,106","25,23,33,406.40","-"
"21-Dec-2009","EQ","69.90","70.40","68.45","68.55","68.60","68.60","69.34","112.45","34.70","57,63,171","39,96,29,149.55","-"
"18-Dec-2009","EQ","68.50","70.70","68.10","68.50","68.30","68.55","69.33","112.45","34.70","1,16,14,066","80,52,38,551.75","-"
"17-Dec-2009","EQ","68.00","69.60","68.00","68.00","68.55","68.50","68.82","112.45","34.70","57,62,805","39,65,75,322.75","-"
"16-Dec-2009","EQ","68.05","68.60","67.50","68.00","68.00","68.00","68.06","112.45","34.70","47,47,763","32,31,12,425.30","-"
"15-Dec-2009","EQ","69.60","70.50","67.70","69.45","67.85","68.00","68.91","112.45","34.70","49,76,193","34,29,09,262.10","-"
"14-Dec-2009","EQ","70.00","70.70","69.15","70.10","69.30","69.45","69.89","112.45","34.70","47,81,158","33,41,75,084.10","-"
"11-Dec-2009","EQ","72.10","72.30","69.90","71.40","70.25","70.10","70.87","112.45","34.70","66,05,556","46,81,13,884.20","-"
"10-Dec-2009","EQ","71.35","72.20","70.15","71.95","71.35","71.40","71.66","112.45","34.70","61,39,632","43,99,42,945.30","-"
"09-Dec-2009","EQ","70.50","73.30","70.20","71.25","71.65","71.95","72.19","112.45","34.70","1,16,83,448","84,34,62,071.60","-"
"08-Dec-2009","EQ","69.75","71.50","69.50","70.45","71.35","71.25","70.90","112.45","34.70","74,58,340","52,88,08,162.05","-"
"07-Dec-2009","EQ","72.40","72.40","70.00","72.90","70.05","70.45","71.00","112.45","34.70","73,34,941","52,07,71,887.15","-"
"04-Dec-2009","EQ","73.50","74.50","72.50","72.45","72.90","72.90","73.54","112.45","34.70","1,28,48,643","94,48,30,590.45","-"
"03-Dec-2009","EQ","72.50","73.70","71.90","71.25","72.35","72.45","72.83","112.45","34.70","1,13,58,841","82,72,08,144.50","-"
"02-Dec-2009","EQ","71.90","72.95","70.90","70.85","71.05","71.25","71.82","112.45","34.70","1,03,17,212","74,10,16,964.85","-"
"01-Dec-2009","EQ","67.85","71.50","67.85","67.85","71.05","70.85","70.38","112.45","34.70","1,34,96,144","94,98,33,524.60","-"
"30-Nov-2009","EQ","68.50","69.00","67.55","67.25","67.75","67.85","68.20","112.45","34.70","63,99,133","43,64,43,475.40","-"
"27-Nov-2009","EQ","67.00","67.65","64.00","67.70","67.60","67.25","66.23","112.45","34.70","1,08,83,471","72,07,89,879.80","-"
"26-Nov-2009","EQ","69.60","70.85","67.00","70.25","67.65","67.70","68.80","112.45","34.70","1,04,40,697","71,83,31,636.15","-"
"25-Nov-2009","EQ","70.50","71.90","69.85","71.25","70.25","70.25","70.88","112.45","34.70","68,22,985","48,36,10,879.85","-"
"24-Nov-2009","EQ","71.20","72.70","70.75","71.05","70.95","71.25","71.75","112.45","34.70","91,64,236","65,74,94,092.15","-"
"23-Nov-2009","EQ","71.90","72.75","70.75","71.30","70.95","71.05","71.61","112.45","34.70","58,27,348","41,72,87,544.95","-"
"20-Nov-2009","EQ","70.00","71.70","69.00","71.15","71.35","71.30","70.73","112.45","34.70","77,48,550","54,80,27,705.05","-"
"19-Nov-2009","EQ","73.90","74.10","70.55","73.80","70.60","71.15","72.52","112.45","34.70","74,27,446","53,86,23,007.55","-"
"18-Nov-2009","EQ","74.30","75.25","72.80","73.65","73.55","73.80","74.10","112.45","34.70","1,19,57,269","88,60,15,435.90","-"
"17-Nov-2009","EQ","73.40","74.30","72.55","73.30","73.50","73.65","73.46","112.45","34.70","1,04,97,105","77,11,58,131.95","-"
"16-Nov-2009","EQ","72.60","74.30","72.60","72.40","73.05","73.30","73.38","112.45","34.70","85,24,857","62,55,78,342.10","-"
"13-Nov-2009","EQ","65.00","73.45","65.00","72.15","72.05","72.40","72.28","112.45","34.70","97,19,805","70,24,99,516.50","-"
"12-Nov-2009","EQ","74.00","74.40","71.50","74.10","72.35","72.15","73.03","112.45","34.70","85,76,276","62,63,52,059.00","-"
"11-Nov-2009","EQ","74.00","74.70","72.50","73.40","74.00","74.10","73.59","112.45","34.70","1,08,06,965","79,52,43,295.95","-"
"10-Nov-2009","EQ","74.00","76.50","73.10","72.15","73.65","73.40","74.72","112.45","34.70","2,72,86,127","2,03,88,29,124.95","-"
"09-Nov-2009","EQ","72.00","72.90","70.10","71.45","72.05","72.15","71.85","112.45","34.70","1,31,03,655","94,15,60,083.80","-"
"06-Nov-2009","EQ","71.10","73.90","70.30","70.65","71.55","71.45","72.29","112.45","34.70","2,11,46,578","1,52,86,80,171.65","-"
"05-Nov-2009","EQ","68.00","71.25","66.70","68.15","70.60","70.65","69.72","112.45","34.70","1,98,23,717","1,38,21,53,281.95","-"
"04-Nov-2009","EQ","71.70","71.70","65.20","66.45","67.90","68.15","67.90","112.45","34.70","2,22,62,924","1,51,15,80,889.30","-"
"03-Nov-2009","EQ","63.00","72.70","60.35","63.70","66.45","66.45","67.63","112.45","34.70","4,77,46,277","3,22,92,96,730.85","-"
"30-Oct-2009","EQ","69.10","70.50","62.75","67.35","63.50","63.70","66.20","112.45","34.70","2,15,70,351","1,42,80,51,759.15","-"
"29-Oct-2009","EQ","71.90","71.95","66.25","72.70","66.55","67.35","68.84","112.45","34.70","1,77,14,953","1,21,95,19,126.10","-"
"28-Oct-2009","EQ","74.25","75.50","70.00","75.35","72.75","72.70","72.53","112.45","34.70","1,17,95,535","85,55,78,613.15","-"
"27-Oct-2009","EQ","79.45","79.45","75.05","80.25","75.30","75.35","77.27","112.45","34.70","99,74,524","77,07,39,134.80","-"
"26-Oct-2009","EQ","85.45","85.45","79.60","84.35","80.10","80.25","81.97","112.45","34.70","94,86,254","77,76,05,613.35","-"
"23-Oct-2009","EQ","86.00","86.60","84.05","84.80","84.10","84.35","85.21","112.45","34.70","63,22,701","53,87,74,719.30","-"
"22-Oct-2009","EQ","85.90","86.80","83.80","86.60","85.75","84.80","85.36","112.45","34.70","81,91,480","69,92,33,343.50","-"
"21-Oct-2009","EQ","88.35","89.20","86.05","87.90","86.15","86.60","87.94","112.45","34.70","1,31,05,591","1,15,25,26,542.70","-"
"20-Oct-2009","EQ","87.95","91.20","87.00","86.85","87.60","87.90","89.21","112.45","34.70","3,35,39,998","2,99,22,30,172.65","-"
"17-Oct-2009","EQ","85.55","87.40","85.55","86.80","86.65","86.85","86.96","112.45","34.70","22,24,446","19,34,28,339.75","-"
"16-Oct-2009","EQ","86.45","87.90","85.75","86.05","86.75","86.80","86.75","112.45","34.70","89,41,990","77,57,21,964.45","-"
"15-Oct-2009","EQ","86.55","87.75","85.45","85.70","86.00","86.05","86.45","112.45","34.70","92,19,694","79,70,57,903.95","-"
"14-Oct-2009","EQ","88.50","89.40","85.15","87.55","85.75","85.70","86.64","112.45","34.70","1,32,76,949","1,15,03,42,108.10","-"
"12-Oct-2009","EQ","96.00","96.00","84.50","83.05","87.65","87.55","87.07","112.45","34.70","2,84,78,933","2,47,97,77,710.20","-"
"09-Oct-2009","EQ","85.20","85.40","82.70","84.20","82.75","83.05","84.07","112.45","34.70","66,21,796","55,67,21,993.50","-"
"08-Oct-2009","EQ","84.60","85.45","83.50","83.70","84.40","84.20","84.50","112.45","34.70","82,36,033","69,59,41,098.45","-"
"07-Oct-2009","EQ","85.25","86.65","83.10","84.90","83.35","83.70","85.02","112.45","34.70","1,12,14,541","95,34,53,915.35","-"
"06-Oct-2009","EQ","86.00","86.00","82.40","85.00","84.80","84.90","83.82","112.45","34.70","97,07,323","81,36,58,932.85","-"
"05-Oct-2009","EQ","86.90","87.40","84.65","87.30","85.25","85.00","86.11","112.45","34.70","87,08,814","74,99,41,167.20","-"
"01-Oct-2009","EQ","88.10","88.60","87.10","88.05","87.30","87.30","87.77","112.45","34.70","76,14,348","66,83,28,674.90","-"
"30-Sep-2009","EQ","87.95","89.40","87.50","88.05","87.90","88.05","88.37","112.45","34.70","84,92,738","75,04,78,276.30","-"
