"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2013","EQ","600.20","616.95","595.25","600.20","610.00","612.45","603.25","667.00","405.55","2,40,499","14,50,81,800.05","5,214"
"30-Dec-2013","EQ","600.40","605.35","593.80","603.70","600.00","600.20","598.44","667.00","405.55","52,425","3,13,73,415.70","1,503"
"27-Dec-2013","EQ","605.00","610.00","600.50","608.65","605.00","603.70","604.27","667.00","405.55","44,267","2,67,49,431.95","3,057"
"26-Dec-2013","EQ","603.10","621.80","601.10","601.30","606.15","608.65","613.55","667.00","405.55","2,36,518","14,51,15,533.80","5,365"
"24-Dec-2013","EQ","572.00","606.00","570.00","576.80","605.90","601.30","594.81","667.00","405.55","3,80,251","22,61,78,051.10","10,901"
"23-Dec-2013","EQ","555.00","580.00","555.00","559.45","575.00","576.80","573.39","667.00","405.55","1,21,946","6,99,22,523.40","2,355"
"20-Dec-2013","EQ","560.10","564.65","551.50","558.60","560.05","559.45","559.49","667.00","405.55","1,10,743","6,19,59,992.15","3,089"
"19-Dec-2013","EQ","576.00","576.00","553.30","572.65","559.75","558.60","562.83","667.00","405.55","39,348","2,21,46,316.05","1,705"
"18-Dec-2013","EQ","567.45","582.20","565.00","575.25","572.10","572.65","576.09","667.00","405.55","1,10,491","6,36,53,288.15","3,473"
"17-Dec-2013","EQ","577.05","580.00","573.65","577.25","575.00","575.25","576.38","667.00","405.55","37,269","2,14,81,279.65","2,893"
"16-Dec-2013","EQ","577.15","579.00","572.00","578.65","576.50","577.25","575.46","667.00","405.55","78,397","4,51,13,968.40","2,790"
"13-Dec-2013","EQ","575.65","584.95","568.65","585.10","580.00","578.65","579.40","667.00","405.55","1,01,868","5,90,22,063.20","4,661"
"12-Dec-2013","EQ","576.80","587.00","571.15","579.00","582.00","585.10","581.86","667.00","405.55","48,318","2,81,14,447.90","1,228"
"11-Dec-2013","EQ","579.20","587.00","569.00","582.95","577.00","579.00","576.13","667.00","405.55","21,511","1,23,93,074.85","1,238"
"10-Dec-2013","EQ","581.35","589.00","570.25","584.20","584.00","582.95","578.31","667.00","405.55","19,406","1,12,22,666.90","899"
"09-Dec-2013","EQ","590.35","591.00","582.00","582.75","585.00","584.20","586.24","667.00","405.55","1,00,839","5,91,15,546.70","1,685"
"06-Dec-2013","EQ","580.00","587.85","576.50","585.55","580.00","582.75","582.98","667.00","405.55","94,760","5,52,43,103.10","2,185"
"05-Dec-2013","EQ","575.10","587.00","574.00","570.05","587.00","585.55","583.71","667.00","405.55","1,61,225","9,41,09,236.60","2,405"
"04-Dec-2013","EQ","570.35","574.00","570.00","572.50","570.45","570.05","570.42","667.00","405.55","43,303","2,47,01,102.05","1,015"
"03-Dec-2013","EQ","575.15","577.00","567.50","572.95","571.55","572.50","572.85","667.00","405.55","45,516","2,60,73,750.90","2,032"
"02-Dec-2013","EQ","569.00","578.00","565.00","569.95","573.20","572.95","570.01","667.00","405.55","1,23,804","7,05,69,781.40","3,655"
"29-Nov-2013","EQ","575.25","580.00","563.95","574.55","565.00","569.95","574.13","667.00","405.55","72,918","4,18,64,449.35","1,617"
"28-Nov-2013","EQ","577.00","588.80","570.85","580.45","578.00","574.55","576.29","667.00","405.55","3,42,161","19,71,82,344.90","1,755"
"27-Nov-2013","EQ","582.70","587.90","576.00","580.40","580.25","580.45","580.20","667.00","405.55","1,37,583","7,98,26,115.15","898"
"26-Nov-2013","EQ","598.90","598.90","579.00","592.35","582.50","580.40","583.22","667.00","405.55","91,502","5,33,65,566.45","6,674"
"25-Nov-2013","EQ","602.60","607.45","572.60","597.35","594.00","592.35","588.36","667.00","405.55","1,62,458","9,55,84,318.95","9,855"
"22-Nov-2013","EQ","598.65","601.70","583.70","594.90","593.00","597.35","598.69","667.00","405.55","75,884","4,54,30,686.75","8,320"
"21-Nov-2013","EQ","606.80","613.80","578.00","611.35","595.00","594.90","596.76","667.00","405.55","1,15,555","6,89,58,212.05","3,050"
"20-Nov-2013","EQ","611.90","613.90","603.65","610.40","610.00","611.35","610.07","667.00","405.55","63,774","3,89,06,786.15","1,284"
"19-Nov-2013","EQ","606.00","617.00","606.00","612.00","608.00","610.40","611.54","667.00","405.55","1,22,616","7,49,84,261.60","2,326"
"18-Nov-2013","EQ","609.05","615.00","607.05","607.75","611.25","612.00","610.79","667.00","405.55","47,654","2,91,06,795.50","1,192"
"14-Nov-2013","EQ","609.00","612.50","596.05","599.80","605.00","607.75","605.43","667.00","405.55","89,271","5,40,47,598.45","2,328"
"13-Nov-2013","EQ","609.05","609.05","595.45","610.55","600.25","599.80","602.15","667.00","405.55","85,961","5,17,61,560.20","3,404"
"12-Nov-2013","EQ","609.95","617.00","603.00","607.50","610.00","610.55","612.44","667.00","405.55","84,479","5,17,38,284.75","1,936"
"11-Nov-2013","EQ","603.05","609.75","588.65","608.20","609.65","607.50","604.44","667.00","405.55","76,591","4,62,94,527.95","3,666"
"08-Nov-2013","EQ","623.95","623.95","597.10","609.30","609.50","608.20","608.17","667.00","405.55","2,79,585","17,00,34,568.30","3,647"
"07-Nov-2013","EQ","618.05","629.00","606.40","611.15","609.05","609.30","616.61","667.00","405.55","1,85,680","11,44,91,831.45","6,431"
"06-Nov-2013","EQ","596.35","615.00","596.30","595.15","613.00","611.15","607.01","667.00","405.55","2,10,050","12,75,03,026.15","4,019"
"05-Nov-2013","EQ","588.50","604.00","588.50","594.10","595.00","595.15","597.05","667.00","405.55","1,20,024","7,16,60,244.45","3,189"
"03-Nov-2013","EQ","600.00","600.00","590.00","592.95","594.00","594.10","596.08","667.00","405.55","16,801","1,00,14,724.80","550"
"01-Nov-2013","EQ","584.00","605.00","583.00","589.30","593.00","592.95","596.01","667.00","405.55","1,64,040","9,77,68,681.40","3,229"
"31-Oct-2013","EQ","577.10","591.00","575.00","582.80","591.00","589.30","585.66","667.00","405.55","1,71,007","10,01,51,492.10","1,532"
"30-Oct-2013","EQ","591.05","594.95","573.85","588.10","581.20","582.80","582.25","667.00","405.55","1,99,288","11,60,34,967.05","4,675"
"29-Oct-2013","EQ","577.10","595.00","563.05","582.25","587.00","588.10","585.20","667.00","405.55","2,60,387","15,23,77,680.20","9,496"
"28-Oct-2013","EQ","578.35","592.00","568.50","578.35","582.60","582.25","584.02","667.00","405.55","78,754","4,59,93,864.35","1,843"
"25-Oct-2013","EQ","572.00","581.00","568.85","579.10","574.00","578.35","575.78","667.00","405.55","57,513","3,31,14,681.65","1,790"
"24-Oct-2013","EQ","581.00","587.40","567.20","582.35","578.50","579.10","579.96","667.00","405.55","1,11,313","6,45,57,575.75","3,474"
"23-Oct-2013","EQ","588.95","595.00","574.05","583.10","578.05","582.35","582.08","667.00","405.55","1,68,636","9,81,59,151.05","5,578"
"22-Oct-2013","EQ","586.40","590.00","580.55","581.15","585.00","583.10","585.99","667.00","405.55","1,27,230","7,45,55,485.90","2,891"
"21-Oct-2013","EQ","587.55","591.05","578.00","584.60","585.00","581.15","586.42","667.00","405.55","45,737","2,68,20,977.55","2,143"
