"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","375.00","375.00","368.00","370.55","368.00","368.40","369.86","444.00","232.10","39,924","1,47,66,292.00","-"
"30-Dec-2010","EQ","367.00","371.00","366.00","368.10","371.00","370.55","369.23","444.00","232.10","23,988","88,57,199.05","-"
"29-Dec-2010","EQ","369.00","373.00","364.50","364.20","366.10","368.10","367.25","444.00","232.10","46,483","1,70,70,659.80","-"
"28-Dec-2010","EQ","362.35","369.00","360.50","363.60","366.00","364.20","364.85","444.00","232.10","1,12,558","4,10,67,147.90","-"
"27-Dec-2010","EQ","376.95","379.00","360.30","373.90","362.00","363.60","372.61","444.00","232.10","40,554","1,51,10,795.15","-"
"24-Dec-2010","EQ","360.00","379.60","360.00","365.55","376.00","373.90","370.57","444.00","232.10","24,889","92,23,148.45","-"
"23-Dec-2010","EQ","377.00","379.65","360.35","372.80","364.70","365.55","370.49","444.00","232.10","51,532","1,90,92,346.60","-"
"22-Dec-2010","EQ","366.05","385.00","366.05","368.15","372.50","372.80","377.09","444.00","232.10","1,11,886","4,21,90,707.60","-"
"21-Dec-2010","EQ","374.40","374.40","365.75","362.95","366.75","368.15","369.23","444.00","232.10","26,782","98,88,720.90","-"
"20-Dec-2010","EQ","367.20","375.00","361.05","366.55","361.50","362.95","364.71","444.00","232.10","15,508","56,55,899.40","-"
"16-Dec-2010","EQ","367.45","371.00","360.55","366.55","367.65","366.55","366.35","444.00","232.10","30,341","1,11,15,469.70","-"
"15-Dec-2010","EQ","376.00","384.00","362.60","376.80","368.00","366.55","370.90","444.00","232.10","19,084","70,78,279.45","-"
"14-Dec-2010","EQ","382.90","385.00","375.00","378.60","378.00","376.80","379.53","444.00","232.10","27,201","1,03,23,647.95","-"
"13-Dec-2010","EQ","373.00","381.40","367.05","373.55","378.15","378.60","375.72","444.00","232.10","24,415","91,73,215.45","-"
"10-Dec-2010","EQ","366.00","383.70","360.25","366.85","375.80","373.55","372.35","444.00","232.10","62,399","2,32,34,263.00","-"
"09-Dec-2010","EQ","384.00","387.45","356.25","380.40","370.00","366.85","364.94","444.00","232.10","1,64,374","5,99,86,529.30","-"
