"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2012","EQ","320.10","320.70","317.50","320.00","318.40","319.10","318.68","401.10","296.10","10,20,963","32,53,57,115.10","24,160"
"28-Dec-2012","EQ","318.30","320.90","317.20","315.75","320.00","320.00","319.75","401.10","296.10","42,43,358","1,35,68,03,544.20","24,999"
"27-Dec-2012","EQ","321.50","321.50","314.40","319.90","316.00","315.75","316.45","401.10","296.10","58,22,690","1,84,26,13,916.55","39,200"
"26-Dec-2012","EQ","315.70","320.35","315.70","314.05","319.50","319.90","319.09","401.10","296.10","29,53,458","94,24,06,912.55","33,272"
"24-Dec-2012","EQ","313.00","318.00","310.60","312.00","314.20","314.05","313.44","401.10","296.10","45,20,005","1,41,67,37,114.40","37,091"
"21-Dec-2012","EQ","319.00","319.10","309.45","320.05","312.60","312.00","311.75","401.10","291.25","78,72,269","2,45,42,15,480.50","1,22,942"
"20-Dec-2012","EQ","326.80","326.80","317.45","324.75","318.60","320.05","321.53","401.10","291.25","39,56,834","1,27,22,22,275.75","61,192"
"19-Dec-2012","EQ","328.65","328.65","322.60","327.50","324.80","324.75","325.05","401.10","291.25","20,26,661","65,87,56,761.30","41,417"
"18-Dec-2012","EQ","325.25","327.95","324.25","326.00","327.00","327.50","326.71","401.10","291.25","20,66,809","67,52,53,705.90","30,396"
"17-Dec-2012","EQ","325.00","327.25","324.05","324.65","325.10","326.00","325.70","401.10","291.25","14,94,424","48,67,29,055.15","47,397"
"14-Dec-2012","EQ","322.85","325.45","319.40","320.00","324.00","324.65","323.19","401.10","291.25","16,22,270","52,43,06,419.95","30,724"
"13-Dec-2012","EQ","320.50","322.00","318.00","317.60","320.05","320.00","319.79","401.10","291.25","37,51,778","1,19,97,78,930.05","49,392"
"12-Dec-2012","EQ","319.75","320.90","315.35","319.10","317.30","317.60","316.94","401.10","291.25","37,19,137","1,17,87,57,809.65","70,052"
"11-Dec-2012","EQ","327.25","327.90","318.00","326.40","319.50","319.10","320.92","401.10","291.25","52,80,032","1,69,44,79,066.45","58,201"
"10-Dec-2012","EQ","334.00","334.00","325.75","333.00","326.75","326.40","327.61","401.10","291.25","38,83,942","1,27,23,99,024.70","44,989"
"07-Dec-2012","EQ","333.00","335.15","331.20","333.15","333.50","333.00","332.84","401.10","291.25","23,51,485","78,26,59,543.95","33,842"
"06-Dec-2012","EQ","333.50","335.80","330.80","332.50","333.15","333.15","332.32","401.10","291.25","18,47,479","61,39,46,117.40","46,297"
"05-Dec-2012","EQ","334.00","334.00","331.75","332.65","332.80","332.50","332.46","401.10","291.25","23,12,032","76,86,67,693.10","34,199"
"04-Dec-2012","EQ","332.90","334.30","330.70","332.60","333.00","332.65","332.01","401.10","291.25","32,35,586","1,07,42,59,555.90","38,675"
"03-Dec-2012","EQ","330.00","333.80","329.65","330.05","332.80","332.60","331.43","401.10","291.25","21,47,030","71,15,94,405.55","46,227"
"30-Nov-2012","EQ","330.00","335.45","327.60","328.80","329.95","330.05","330.51","401.10","291.25","1,99,73,996","6,60,16,55,895.65","1,00,842"
"29-Nov-2012","EQ","330.00","330.20","327.15","327.95","328.85","328.80","328.96","401.10","291.25","89,22,627","2,93,51,64,321.85","78,368"
"27-Nov-2012","EQ","327.90","330.75","327.05","325.75","327.85","327.95","328.73","401.10","291.25","20,61,016","67,75,21,888.55","34,829"
"26-Nov-2012","EQ","330.00","330.00","325.15","327.35","325.50","325.75","326.89","401.10","291.25","9,26,625","30,29,08,364.55","25,440"
"23-Nov-2012","EQ","327.50","328.50","326.00","327.40","328.45","327.35","327.48","401.10","284.45","18,35,376","60,10,48,072.15","24,381"
"22-Nov-2012","EQ","328.70","328.95","326.00","327.65","327.00","327.40","327.40","401.10","284.45","16,66,871","54,57,36,943.80","20,762"
"21-Nov-2012","EQ","332.00","332.85","326.85","331.65","327.15","327.65","327.91","401.10","284.45","22,90,224","75,09,94,912.60","47,065"
"20-Nov-2012","EQ","336.30","336.55","330.20","334.55","331.40","331.65","332.37","401.10","284.45","15,19,049","50,48,81,993.35","54,053"
"19-Nov-2012","EQ","333.80","336.70","332.05","331.30","335.50","334.55","334.62","401.10","284.45","20,36,703","68,15,25,326.80","32,505"
"16-Nov-2012","EQ","336.50","338.90","330.30","337.95","331.00","331.30","334.17","401.10","284.45","10,34,503","34,56,96,049.95","20,766"
"15-Nov-2012","EQ","331.80","339.00","331.35","332.00","337.40","337.95","335.73","401.10","284.45","28,28,064","94,94,69,067.80","49,130"
"13-Nov-2012","EQ","332.50","333.00","331.00","331.25","331.35","332.00","332.12","401.10","284.45","2,86,064","9,50,07,637.40","3,862"
"12-Nov-2012","EQ","331.85","332.80","329.75","330.45","331.55","331.25","331.11","401.10","284.45","19,16,973","63,47,19,632.05","19,258"
"09-Nov-2012","EQ","331.65","331.90","327.85","327.95","331.25","330.45","329.44","401.10","284.45","21,41,137","70,53,85,697.55","22,283"
"08-Nov-2012","EQ","328.00","329.90","326.25","331.15","328.05","327.95","327.71","401.10","284.45","19,97,459","65,45,93,534.55","30,243"
"07-Nov-2012","EQ","331.95","332.50","328.10","329.80","330.00","331.15","331.33","401.10","284.45","26,89,380","89,10,83,115.30","33,670"
"06-Nov-2012","EQ","330.00","330.25","327.05","330.15","330.00","329.80","328.38","401.10","284.45","24,53,429","80,56,46,701.95","20,624"
