"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2014","EQ","235.00","241.80","234.05","234.95","239.95","240.55","239.19","386.00","228.05","21,31,269","50,97,72,980.25","20,791"
"30-Dec-2014","EQ","237.35","238.15","234.05","239.20","234.95","234.95","235.87","386.00","228.05","11,33,325","26,73,14,418.40","15,541"
"29-Dec-2014","EQ","242.10","244.45","238.50","241.85","239.20","239.20","241.26","386.00","228.05","13,09,534","31,59,40,285.45","13,321"
"26-Dec-2014","EQ","241.60","243.40","238.80","241.10","241.50","241.85","241.13","386.00","228.05","6,31,357","15,22,40,633.10","8,610"
"24-Dec-2014","EQ","247.95","248.80","240.20","246.30","241.55","241.10","241.95","386.00","228.05","33,73,560","81,62,48,820.45","18,531"
"23-Dec-2014","EQ","246.40","248.00","243.00","248.70","245.90","246.30","245.39","386.00","228.05","13,29,189","32,61,75,661.50","17,486"
"22-Dec-2014","EQ","244.00","249.80","242.70","240.45","248.25","248.70","247.26","386.00","228.05","20,81,270","51,46,24,812.10","29,797"
"19-Dec-2014","EQ","239.00","243.80","236.90","239.40","240.00","240.45","241.27","386.00","228.05","21,27,107","51,31,97,848.65","22,462"
"18-Dec-2014","EQ","236.00","241.20","231.30","229.20","240.80","239.40","235.60","386.00","228.05","37,83,185","89,13,16,898.30","49,602"
"17-Dec-2014","EQ","233.30","235.35","228.05","235.65","229.00","229.20","231.06","386.00","228.05","43,59,087","1,00,71,99,781.10","72,775"
"16-Dec-2014","EQ","238.00","239.80","231.10","241.90","235.35","235.65","235.57","386.00","231.10","47,49,233","1,11,87,71,053.30","58,597"
"15-Dec-2014","EQ","239.00","242.50","235.00","242.10","241.35","241.90","239.73","386.00","235.00","48,24,133","1,15,64,85,964.85","47,836"
"12-Dec-2014","EQ","250.10","250.90","241.05","251.00","241.70","242.10","243.35","386.00","241.05","40,32,328","98,12,69,669.45","49,768"
"11-Dec-2014","EQ","254.50","255.25","250.20","257.00","251.05","251.00","251.27","386.00","250.20","26,87,308","67,52,52,555.70","36,303"
"10-Dec-2014","EQ","252.25","259.50","252.25","253.95","256.90","257.00","257.17","386.00","252.00","25,35,628","65,20,97,284.20","41,258"
"09-Dec-2014","EQ","256.00","257.25","252.00","257.95","254.15","253.95","253.62","386.00","252.00","29,58,846","75,04,32,907.95","32,422"
"08-Dec-2014","EQ","259.00","259.95","257.00","259.70","257.50","257.95","257.99","386.00","255.00","13,27,017","34,23,63,307.35","22,784"
"05-Dec-2014","EQ","261.70","261.95","258.50","262.15","259.90","259.70","259.81","386.00","255.00","16,78,881","43,61,85,408.20","25,241"
"04-Dec-2014","EQ","263.00","263.85","261.05","263.45","261.55","262.15","262.11","386.00","255.00","15,17,769","39,78,18,236.35","27,866"
"03-Dec-2014","EQ","262.90","266.40","260.25","259.95","263.35","263.45","263.30","386.00","255.00","24,36,810","64,16,15,170.90","35,882"
"02-Dec-2014","EQ","260.00","263.25","258.25","256.55","260.00","259.95","261.19","386.00","255.00","33,57,760","87,70,05,276.60","44,165"
"01-Dec-2014","EQ","258.00","261.75","255.00","260.45","257.00","256.55","257.01","386.00","255.00","60,90,509","1,56,52,91,852.50","42,004"
"28-Nov-2014","EQ","266.20","266.60","258.95","272.55","260.20","260.45","262.27","386.00","258.65","55,72,247","1,46,14,43,648.30","67,692"
"27-Nov-2014","EQ","274.00","274.40","270.60","273.35","270.90","272.55","272.74","386.00","258.65","22,65,390","61,78,57,401.40","25,364"
"26-Nov-2014","EQ","269.05","274.50","266.40","270.70","272.85","273.35","272.40","386.00","258.65","23,92,035","65,15,82,667.85","55,121"
"25-Nov-2014","EQ","274.00","274.00","266.40","274.25","270.55","270.70","270.14","386.00","258.65","24,91,093","67,29,42,684.35","45,378"
