"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2016","EQ","242.85","244.60","240.60","241.95","242.25","242.15","242.35","268.10","106.50","10,39,469","25,19,18,514.30","10,230"
"29-Dec-2016","EQ","238.05","243.40","237.15","238.45","242.15","241.95","241.43","268.10","106.50","49,60,646","1,19,76,49,701.25","19,471"
"28-Dec-2016","EQ","242.40","243.95","237.50","242.55","238.00","238.45","240.50","268.10","106.50","13,58,414","32,66,97,588.90","17,698"
"27-Dec-2016","EQ","235.70","243.35","232.20","235.60","243.00","242.55","239.09","268.10","106.50","13,35,222","31,92,41,702.60","10,628"
"26-Dec-2016","EQ","242.50","243.05","233.60","243.95","235.85","235.60","236.23","268.10","106.50","10,44,547","24,67,56,022.30","11,152"
"23-Dec-2016","EQ","241.00","247.20","237.60","243.30","245.10","243.95","243.34","268.10","106.50","23,00,743","55,98,63,481.75","26,308"
"22-Dec-2016","EQ","251.60","251.60","241.55","252.85","243.40","243.30","245.88","268.10","106.50","18,33,055","45,07,05,304.50","17,173"
"21-Dec-2016","EQ","252.90","254.45","248.70","251.40","252.05","252.85","252.77","268.10","106.50","22,36,035","56,51,98,416.20","38,880"
"20-Dec-2016","EQ","254.50","254.50","247.90","253.95","252.50","251.40","250.21","268.10","106.50","9,56,159","23,92,43,758.70","13,271"
"19-Dec-2016","EQ","254.80","256.55","252.30","256.00","253.90","253.95","254.25","268.10","106.50","8,44,956","21,48,29,084.65","10,485"
"16-Dec-2016","EQ","260.60","262.60","255.55","261.55","256.00","256.00","257.34","268.10","106.50","19,99,621","51,45,72,656.80","18,700"
"15-Dec-2016","EQ","258.00","263.05","256.30","261.00","261.10","261.55","261.36","268.10","106.50","10,77,630","28,16,48,089.55","16,428"
"14-Dec-2016","EQ","262.00","263.55","259.00","262.45","260.50","261.00","261.72","268.10","106.50","15,22,026","39,83,41,885.30","20,353"
"13-Dec-2016","EQ","267.00","267.00","260.50","266.35","262.45","262.45","262.58","268.10","106.50","13,93,578","36,59,26,434.10","20,070"
"12-Dec-2016","EQ","266.70","268.10","264.60","264.65","267.00","266.35","266.21","268.10","106.50","15,92,991","42,40,76,206.30","16,545"
"09-Dec-2016","EQ","264.85","266.10","261.80","263.50","264.15","264.65","263.98","266.10","106.50","15,99,485","42,22,39,315.35","13,367"
"08-Dec-2016","EQ","256.00","264.30","255.50","252.75","264.00","263.50","260.88","264.30","106.50","28,00,696","73,06,58,068.10","33,798"
"07-Dec-2016","EQ","251.80","255.50","249.60","251.00","254.90","252.75","251.91","258.90","106.50","11,91,708","30,01,98,771.10","12,719"
"06-Dec-2016","EQ","253.25","253.25","248.80","250.50","251.45","251.00","250.83","258.90","106.50","12,83,957","32,20,58,287.70","11,957"
"05-Dec-2016","EQ","244.50","251.40","244.30","245.90","250.65","250.50","248.13","258.90","106.50","12,94,454","32,11,95,127.60","14,689"
"02-Dec-2016","EQ","248.40","250.95","244.00","249.85","245.65","245.90","247.05","258.90","106.50","19,60,151","48,42,48,102.60","15,609"
"01-Dec-2016","EQ","257.00","257.50","248.70","251.60","250.00","249.85","252.91","258.90","106.50","30,80,031","77,89,73,684.25","21,490"
"30-Nov-2016","EQ","248.00","254.30","242.70","247.85","251.20","251.60","249.23","258.90","106.50","38,97,741","97,14,26,762.35","35,814"
"29-Nov-2016","EQ","251.90","253.00","246.30","250.00","248.00","247.85","248.82","258.90","106.50","25,35,925","63,09,77,807.40","19,483"
"28-Nov-2016","EQ","242.10","251.65","241.65","243.45","250.80","250.00","247.64","258.90","106.50","34,77,742","86,12,22,894.05","21,506"
"25-Nov-2016","EQ","245.00","249.40","241.25","244.25","243.75","243.45","245.32","258.90","106.50","23,62,559","57,95,94,710.15","33,775"
"24-Nov-2016","EQ","241.90","246.45","240.00","241.05","242.25","244.25","243.82","258.90","106.50","43,23,547","1,05,41,49,486.45","27,470"
"23-Nov-2016","EQ","234.50","242.50","232.40","231.50","240.70","241.05","238.93","258.90","106.50","29,95,973","71,58,38,913.60","30,609"
"22-Nov-2016","EQ","224.50","232.25","223.95","221.10","232.25","231.50","228.66","258.90","106.50","40,53,463","92,68,71,571.10","17,931"
"21-Nov-2016","EQ","227.30","230.45","215.65","226.50","222.00","221.10","222.11","258.90","106.50","29,83,114","66,25,75,319.65","19,831"
"18-Nov-2016","EQ","236.80","239.00","224.80","236.80","226.40","226.50","229.17","258.90","106.50","42,12,572","96,53,92,202.45","20,262"
"17-Nov-2016","EQ","231.25","241.30","229.05","231.25","236.50","236.80","235.44","258.90","106.50","48,79,298","1,14,88,04,582.25","34,667"
"16-Nov-2016","EQ","239.20","240.05","229.80","233.70","230.25","231.25","233.46","258.90","106.50","23,88,309","55,75,84,388.45","37,700"
"15-Nov-2016","EQ","250.10","257.00","232.00","252.15","234.40","233.70","241.39","258.90","106.50","40,69,165","98,22,46,899.75","33,493"
