"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Sep-2009","EQ","130.00","132.30","127.55","130.45","130.95","130.95","130.21","158.00","68.20","1,21,95,693","1,58,79,61,437.00","-"
"23-Sep-2009","EQ","131.00","132.20","130.05","130.95","130.50","130.45","131.00","158.00","68.20","52,96,999","69,39,09,066.65","-"
"22-Sep-2009","EQ","131.95","133.00","125.35","130.55","130.65","130.95","131.49","158.00","68.20","40,73,146","53,55,61,212.40","-"
"18-Sep-2009","EQ","129.70","132.15","129.25","129.90","130.60","130.55","130.50","158.00","68.20","51,91,002","67,74,36,879.55","-"
"17-Sep-2009","EQ","135.10","135.95","129.00","135.15","129.20","129.90","131.24","158.00","68.20","85,03,835","1,11,60,38,025.05","-"
"16-Sep-2009","EQ","135.20","136.60","133.50","134.55","135.30","135.15","134.90","158.00","68.20","43,07,711","58,11,22,133.25","-"
"15-Sep-2009","EQ","133.00","134.80","132.65","132.15","134.40","134.55","134.16","158.00","68.20","38,92,155","52,21,84,407.15","-"
"14-Sep-2009","EQ","127.00","133.15","127.00","131.30","132.30","132.15","131.82","158.00","68.20","44,90,050","59,18,75,109.50","-"
"11-Sep-2009","EQ","132.35","132.75","129.75","131.15","131.30","131.30","131.13","162.60","68.20","26,46,061","34,69,87,520.60","-"
"10-Sep-2009","EQ","133.55","135.80","130.30","132.75","131.35","131.15","132.15","162.60","68.20","91,26,102","1,20,60,39,231.10","-"
"09-Sep-2009","EQ","127.05","133.25","126.25","127.70","133.10","132.75","131.18","162.60","68.20","87,10,871","1,14,26,78,883.15","-"
"08-Sep-2009","EQ","123.75","128.75","123.75","123.45","127.80","127.70","127.06","162.60","68.20","52,54,160","66,75,86,799.00","-"
"07-Sep-2009","EQ","123.70","123.90","122.25","122.75","123.30","123.45","123.16","162.60","68.20","29,81,975","36,72,45,589.85","-"
"04-Sep-2009","EQ","121.00","123.60","120.00","120.05","122.65","122.75","121.75","162.60","68.20","23,76,892","28,93,98,135.05","-"
"03-Sep-2009","EQ","122.40","123.00","119.60","121.90","119.90","120.05","121.15","162.60","68.20","32,09,281","38,87,98,936.00","-"
"02-Sep-2009","EQ","120.80","123.75","120.80","122.50","121.70","121.90","122.21","162.60","68.20","28,88,484","35,30,06,746.00","-"
"01-Sep-2009","EQ","125.00","126.40","121.60","124.40","122.85","122.50","123.97","162.60","68.20","25,52,181","31,63,87,350.40","-"
"31-Aug-2009","EQ","126.05","127.10","123.95","127.90","124.30","124.40","125.43","162.60","68.20","27,98,069","35,09,53,410.15","-"
"28-Aug-2009","EQ","126.05","128.20","124.80","126.05","128.00","127.90","126.80","163.00","68.20","36,03,262","45,68,82,927.05","-"
"27-Aug-2009","EQ","125.00","126.85","124.20","125.60","126.40","126.05","126.00","163.00","68.20","54,48,269","68,64,75,240.15","-"
"26-Aug-2009","EQ","125.15","126.00","124.10","124.75","125.60","125.60","125.32","163.00","68.20","29,25,826","36,66,68,864.60","-"
"25-Aug-2009","EQ","121.00","125.20","120.50","121.80","124.85","124.75","123.09","163.00","68.20","29,72,577","36,58,82,691.65","-"
"24-Aug-2009","EQ","120.90","122.25","120.60","119.25","121.70","121.80","121.67","163.00","68.20","18,23,021","22,18,09,624.20","-"
"21-Aug-2009","EQ","118.00","119.60","115.55","117.85","119.00","119.25","118.37","163.50","68.20","53,29,206","63,08,06,857.75","-"
"20-Aug-2009","EQ","118.45","119.45","117.20","117.05","117.70","117.85","118.68","163.50","68.20","21,89,189","25,98,22,565.70","-"
"19-Aug-2009","EQ","120.00","121.00","116.10","120.30","117.20","117.05","117.88","163.50","68.20","54,90,764","64,72,43,449.80","-"
"18-Aug-2009","EQ","119.50","121.35","119.00","120.15","120.15","120.30","120.32","163.50","68.20","43,23,896","52,02,52,521.05","-"
"17-Aug-2009","EQ","124.90","124.90","119.25","126.05","119.75","120.15","121.54","163.50","68.20","41,29,689","50,19,29,520.40","-"
"14-Aug-2009","EQ","126.00","128.10","124.55","125.50","125.50","126.05","126.31","168.95","68.20","34,70,247","43,83,36,829.15","-"
"13-Aug-2009","EQ","125.40","126.45","123.75","123.90","125.60","125.50","125.36","168.95","68.20","27,19,416","34,09,08,687.15","-"
"12-Aug-2009","EQ","122.90","124.55","120.55","124.10","123.65","123.90","122.57","168.95","68.20","27,13,910","33,26,55,840.15","-"
"11-Aug-2009","EQ","124.00","127.25","122.60","123.40","123.75","124.10","125.13","168.95","68.20","55,08,948","68,93,17,686.90","-"
"10-Aug-2009","EQ","126.60","126.60","122.55","124.05","122.80","123.40","124.09","168.95","68.20","32,44,874","40,26,51,068.80","-"
"07-Aug-2009","EQ","125.00","128.05","123.50","126.80","123.70","124.05","125.31","176.90","68.20","51,36,759","64,36,86,536.10","-"
"06-Aug-2009","EQ","128.90","132.00","125.65","129.30","126.75","126.80","129.00","176.90","68.20","47,37,965","61,11,97,471.20","-"
"05-Aug-2009","EQ","128.20","129.85","126.20","126.85","129.15","129.30","128.25","176.90","68.20","44,34,859","56,87,63,114.30","-"
"04-Aug-2009","EQ","125.60","127.60","124.10","125.45","126.15","126.85","126.20","176.90","68.20","39,35,595","49,66,64,836.80","-"
"03-Aug-2009","EQ","120.00","126.05","120.00","121.40","125.80","125.45","123.80","176.90","68.20","39,81,503","49,29,07,098.60","-"
"31-Jul-2009","EQ","120.00","122.50","119.10","118.65","122.20","121.40","120.76","176.90","68.20","34,86,290","42,09,91,786.00","-"
