"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2009","EQ","417.10","429.80","417.10","415.00","428.00","427.30","423.59","430.05","99.40","6,10,697","25,86,86,994.05","-"
"30-Dec-2009","EQ","425.10","425.80","412.00","424.15","415.10","415.00","416.58","430.05","99.40","4,54,453","18,93,18,286.15","-"
"29-Dec-2009","EQ","422.10","428.50","416.10","421.40","423.00","424.15","422.82","430.05","99.40","6,87,886","29,08,49,570.65","-"
"24-Dec-2009","EQ","409.50","424.90","407.50","407.50","422.00","421.40","418.70","430.05","99.40","8,35,635","34,98,77,818.10","-"
"23-Dec-2009","EQ","406.00","412.35","402.00","403.60","406.00","407.50","407.41","430.05","99.40","3,16,576","12,89,75,462.85","-"
"22-Dec-2009","EQ","404.70","410.00","402.00","400.60","404.95","403.60","406.40","430.05","99.40","4,06,096","16,50,36,116.70","-"
"21-Dec-2009","EQ","414.70","414.70","399.00","405.65","399.10","400.60","403.87","430.05","99.40","4,77,285","19,27,61,335.80","-"
"18-Dec-2009","EQ","421.00","422.90","403.10","419.50","405.55","405.65","414.58","430.05","99.40","10,01,177","41,50,66,261.75","-"
"17-Dec-2009","EQ","401.00","423.00","398.00","405.75","417.00","419.50","417.99","430.05","99.40","16,03,070","67,00,74,460.30","-"
"16-Dec-2009","EQ","408.90","408.90","402.00","405.00","404.50","405.75","405.12","430.05","99.40","2,19,655","8,89,85,742.55","-"
"15-Dec-2009","EQ","412.15","414.90","401.10","409.65","405.50","405.00","408.07","430.05","99.40","7,49,141","30,57,00,865.70","-"
"14-Dec-2009","EQ","402.80","412.40","397.00","400.30","409.55","409.65","406.03","430.05","99.40","7,80,667","31,69,73,156.50","-"
"11-Dec-2009","EQ","400.00","402.00","391.30","394.65","400.00","400.30","398.71","430.05","99.40","5,15,030","20,53,48,647.90","-"
"10-Dec-2009","EQ","389.00","395.95","388.00","384.75","395.00","394.65","393.18","430.05","99.40","3,19,908","12,57,82,207.60","-"
"09-Dec-2009","EQ","392.00","398.25","381.90","395.05","389.80","384.75","387.67","430.05","99.40","5,27,293","20,44,17,410.55","-"
"08-Dec-2009","EQ","392.90","400.95","389.00","393.35","395.90","395.05","396.23","430.05","99.40","3,38,892","13,42,78,782.30","-"
"07-Dec-2009","EQ","400.00","401.00","390.00","398.90","392.75","393.35","395.51","430.05","99.40","1,02,926","4,07,08,613.40","-"
"04-Dec-2009","EQ","401.00","406.00","396.80","401.55","399.85","398.90","401.28","430.05","99.40","1,44,467","5,79,71,440.55","-"
"03-Dec-2009","EQ","409.50","409.90","396.30","406.00","402.50","401.55","405.05","430.05","99.40","2,78,483","11,27,98,586.25","-"
"02-Dec-2009","EQ","409.00","411.50","403.45","406.40","406.00","406.00","406.41","430.05","99.40","5,21,460","21,19,24,713.60","-"
"01-Dec-2009","EQ","400.00","409.15","395.35","394.35","406.60","406.40","403.19","430.05","99.40","7,10,095","28,63,00,689.90","-"
"30-Nov-2009","EQ","394.00","403.45","391.10","388.15","395.45","394.35","398.17","430.05","99.40","3,43,844","13,69,09,848.50","-"
"27-Nov-2009","EQ","393.00","393.00","381.25","394.00","389.35","388.15","385.97","430.05","99.40","3,05,975","11,80,97,166.95","-"
"26-Nov-2009","EQ","403.90","404.95","388.50","402.60","397.70","394.00","395.01","430.05","99.40","7,55,815","29,85,53,505.20","-"
"25-Nov-2009","EQ","384.90","406.00","383.00","381.35","402.05","402.60","397.09","430.05","99.40","8,84,284","35,11,44,223.15","-"
"24-Nov-2009","EQ","390.90","392.90","379.50","387.50","383.00","381.35","386.50","430.05","99.40","4,93,484","19,07,29,892.05","-"
"23-Nov-2009","EQ","395.70","395.85","384.35","390.65","386.95","387.50","390.01","430.05","99.40","3,32,013","12,94,88,839.60","-"
"20-Nov-2009","EQ","395.00","400.00","385.05","394.95","393.00","390.65","392.01","430.05","99.40","8,90,283","34,89,99,824.75","-"
"19-Nov-2009","EQ","409.00","410.90","392.00","407.30","395.40","394.95","400.02","430.05","99.40","6,62,154","26,48,72,405.45","-"
"18-Nov-2009","EQ","410.40","415.45","406.10","410.40","408.00","407.30","411.02","430.05","99.40","3,78,498","15,55,69,519.00","-"
"17-Nov-2009","EQ","398.20","414.00","393.10","395.75","408.00","410.40","407.66","430.05","99.40","9,61,221","39,18,55,768.95","-"
"16-Nov-2009","EQ","405.20","409.00","393.00","403.20","396.90","395.75","400.25","430.05","99.40","3,92,728","15,71,88,153.10","-"
"13-Nov-2009","EQ","393.20","410.90","393.20","394.65","402.90","403.20","406.19","430.05","99.40","7,55,507","30,68,78,946.50","-"
"12-Nov-2009","EQ","403.00","407.95","390.30","400.20","397.00","394.65","399.95","430.05","99.40","7,46,416","29,85,31,129.95","-"
"11-Nov-2009","EQ","392.00","403.50","391.00","394.35","400.00","400.20","400.07","430.05","99.40","4,97,951","19,92,13,839.70","-"
"10-Nov-2009","EQ","388.10","405.00","388.10","385.20","395.50","394.35","395.41","430.05","99.40","9,33,045","36,89,36,144.55","-"
