"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","590.50","600.00","586.00","590.40","597.75","598.65","594.98","624.20","394.00","9,31,961","55,45,02,600.75","-"
"30-Dec-2010","EQ","589.25","593.25","581.20","589.25","592.10","590.40","587.00","624.20","394.00","4,93,996","28,99,73,779.85","-"
"29-Dec-2010","EQ","594.00","595.90","588.10","589.95","590.00","589.25","592.31","624.20","394.00","7,04,205","41,71,08,030.10","-"
"28-Dec-2010","EQ","575.00","592.30","574.00","574.85","590.20","589.95","585.24","624.20","394.00","11,92,961","69,81,62,733.90","-"
"27-Dec-2010","EQ","573.00","580.70","570.10","573.25","574.65","574.85","576.53","624.20","394.00","4,94,072","28,48,47,076.70","-"
"24-Dec-2010","EQ","571.00","578.00","571.00","570.70","573.55","573.25","574.51","624.20","394.00","4,09,882","23,54,81,657.90","-"
"23-Dec-2010","EQ","575.00","580.90","565.35","570.55","567.25","570.70","574.54","624.20","394.00","9,34,344","53,68,17,454.15","-"
"22-Dec-2010","EQ","565.00","574.95","563.00","559.10","571.00","570.55","570.46","624.20","394.00","11,37,994","64,91,76,769.70","-"
"21-Dec-2010","EQ","550.00","564.90","545.25","539.85","564.30","559.10","554.59","624.20","394.00","9,38,751","52,06,19,370.40","-"
"20-Dec-2010","EQ","542.00","545.50","536.40","547.00","540.00","539.85","540.79","624.20","394.00","8,32,615","45,02,71,110.80","-"
"16-Dec-2010","EQ","545.00","550.75","540.20","550.90","545.00","547.00","544.82","624.20","394.00","5,88,672","32,07,18,060.60","-"
"15-Dec-2010","EQ","565.00","565.00","546.55","561.55","551.60","550.90","552.54","624.20","394.00","4,90,322","27,09,20,195.40","-"
"14-Dec-2010","EQ","547.00","563.80","545.15","545.70","561.50","561.55","554.99","624.20","394.00","6,96,916","38,67,79,911.75","-"
"13-Dec-2010","EQ","555.00","558.00","538.20","553.70","545.00","545.70","545.56","624.20","394.00","9,22,453","50,32,53,166.20","-"
"10-Dec-2010","EQ","548.70","568.90","532.85","546.95","552.50","553.70","556.48","624.20","394.00","11,91,063","66,27,98,429.70","-"
"09-Dec-2010","EQ","570.50","573.00","543.70","567.70","547.10","546.95","556.35","624.20","394.00","6,30,079","35,05,43,854.05","-"
"08-Dec-2010","EQ","559.90","570.00","558.00","560.15","567.70","567.70","566.36","624.20","394.00","6,87,850","38,95,71,798.10","-"
"07-Dec-2010","EQ","570.00","573.00","557.00","568.15","562.90","560.15","563.44","624.20","394.00","6,60,114","37,19,36,731.35","-"
"06-Dec-2010","EQ","575.15","583.90","566.00","574.15","568.90","568.15","576.17","624.20","394.00","5,51,202","31,75,86,885.65","-"
"03-Dec-2010","EQ","584.50","585.00","569.10","581.70","575.10","574.15","574.45","624.20","394.00","5,70,698","32,78,36,376.55","-"
"02-Dec-2010","EQ","581.00","589.90","577.10","575.85","580.90","581.70","584.33","624.20","394.00","9,31,433","54,42,66,628.70","-"
"01-Dec-2010","EQ","573.50","580.55","568.25","572.50","575.50","575.85","575.43","624.20","394.00","10,01,743","57,64,29,755.20","-"
"30-Nov-2010","EQ","566.00","579.00","566.00","566.75","572.50","572.50","573.28","624.20","394.00","10,41,185","59,68,92,031.60","-"
"29-Nov-2010","EQ","565.00","574.40","561.30","545.95","570.10","566.75","568.75","624.20","394.00","19,80,801","1,12,65,90,454.95","-"
"26-Nov-2010","EQ","553.00","553.00","530.05","547.80","547.00","545.95","543.52","624.20","394.00","9,01,257","48,98,55,450.40","-"
"25-Nov-2010","EQ","563.00","567.00","544.35","561.00","548.00","547.80","551.64","624.20","394.00","25,60,430","1,41,24,24,478.55","-"
"24-Nov-2010","EQ","572.00","578.50","557.20","570.65","559.15","561.00","569.64","624.20","394.00","13,70,255","78,05,56,165.25","-"
"23-Nov-2010","EQ","568.00","579.40","561.40","571.70","570.75","570.65","570.87","624.20","394.00","16,45,762","93,95,22,570.00","-"
"22-Nov-2010","EQ","560.50","575.35","558.25","556.55","571.50","571.70","567.79","624.20","394.00","6,86,778","38,99,43,823.10","-"
"19-Nov-2010","EQ","575.00","576.00","550.45","572.60","560.05","556.55","562.39","624.20","394.00","8,19,330","46,07,83,947.30","-"
"18-Nov-2010","EQ","569.00","576.90","550.00","568.45","576.00","572.60","566.44","624.20","394.00","11,55,859","65,47,20,430.10","-"
"16-Nov-2010","EQ","568.00","579.70","560.25","565.35","567.20","568.45","569.62","624.20","394.00","12,67,991","72,22,69,340.05","-"
"15-Nov-2010","EQ","579.40","579.70","559.00","576.20","565.00","565.35","565.10","624.20","394.00","9,86,061","55,72,27,833.50","-"
"12-Nov-2010","EQ","592.50","595.95","572.15","584.35","576.20","576.20","583.69","624.20","394.00","17,14,374","1,00,06,57,941.85","-"
"11-Nov-2010","EQ","611.00","623.90","578.80","603.40","584.50","584.35","601.31","624.20","394.00","41,10,534","2,47,16,89,704.25","-"
"10-Nov-2010","EQ","616.20","617.05","601.00","617.30","604.05","603.40","611.00","624.20","394.00","7,83,972","47,90,07,800.80","-"
"09-Nov-2010","EQ","619.00","624.00","608.95","616.40","617.40","617.30","616.84","624.20","394.00","7,23,361","44,61,98,982.45","-"
"08-Nov-2010","EQ","612.00","624.20","610.00","612.45","617.95","616.40","618.87","624.20","394.00","11,13,184","68,89,14,616.20","-"
"05-Nov-2010","EQ","610.00","616.00","609.20","607.45","612.00","612.45","612.18","616.90","374.10","1,72,964","10,58,84,648.75","-"
"04-Nov-2010","EQ","608.90","610.80","599.50","603.85","609.20","607.45","604.32","616.90","374.10","7,39,792","44,70,72,545.65","-"
"03-Nov-2010","EQ","606.00","611.90","600.25","603.95","605.00","603.85","607.00","616.90","374.10","8,05,230","48,87,74,514.65","-"
"02-Nov-2010","EQ","605.00","607.00","591.30","602.30","603.60","603.95","601.42","616.90","374.10","6,94,668","41,77,84,197.25","-"
"01-Nov-2010","EQ","585.50","604.90","582.00","579.75","602.80","602.30","594.80","616.90","374.10","9,18,881","54,65,51,850.55","-"
"29-Oct-2010","EQ","580.00","588.90","572.25","580.45","579.40","579.75","581.31","616.90","362.05","7,70,666","44,79,97,239.80","-"
"28-Oct-2010","EQ","592.90","597.55","575.00","592.00","583.50","580.45","585.01","616.90","362.05","16,49,702","96,50,93,305.80","-"
"27-Oct-2010","EQ","600.00","606.00","588.20","600.30","590.55","592.00","597.09","616.90","362.05","8,09,516","48,33,56,254.95","-"
"26-Oct-2010","EQ","615.00","615.00","597.00","612.20","601.15","600.30","603.84","616.90","362.05","7,04,986","42,56,96,181.05","-"
"25-Oct-2010","EQ","610.00","616.90","608.00","605.45","613.00","612.20","612.99","616.90","362.05","12,62,003","77,35,89,089.25","-"
"22-Oct-2010","EQ","597.20","608.90","592.80","596.05","606.05","605.45","601.80","612.50","362.05","10,38,901","62,52,14,299.95","-"
"21-Oct-2010","EQ","589.80","603.00","588.10","587.10","594.25","596.05","596.80","612.50","362.05","9,52,975","56,87,39,625.80","-"
"20-Oct-2010","EQ","574.00","595.00","572.10","576.60","589.00","587.10","587.57","612.50","362.05","10,88,262","63,94,33,582.95","-"
"19-Oct-2010","EQ","585.00","589.75","573.15","580.30","574.50","576.60","583.39","612.50","362.05","5,77,806","33,70,84,248.35","-"
"18-Oct-2010","EQ","585.00","586.25","569.00","582.70","580.15","580.30","575.82","612.50","362.05","10,53,462","60,66,00,650.45","-"
"15-Oct-2010","EQ","598.60","605.00","580.00","596.40","583.00","582.70","593.76","612.50","362.05","14,48,356","85,99,73,612.60","-"
"14-Oct-2010","EQ","612.40","612.40","592.25","607.45","596.30","596.40","602.94","612.50","362.05","8,46,251","51,02,39,865.30","-"
"13-Oct-2010","EQ","597.15","612.50","593.20","597.00","607.20","607.45","605.43","612.50","362.05","14,50,772","87,83,44,533.60","-"
"12-Oct-2010","EQ","602.00","602.00","586.20","599.65","597.00","597.00","594.71","609.90","362.05","7,74,881","46,08,32,236.35","-"
"11-Oct-2010","EQ","590.50","602.45","586.40","586.15","600.50","599.65","596.35","609.90","362.05","11,73,872","70,00,38,240.15","-"
"08-Oct-2010","EQ","580.20","590.40","574.50","577.40","587.10","586.15","583.19","609.90","362.05","13,01,686","75,91,34,019.30","-"
"07-Oct-2010","EQ","591.35","599.80","573.35","587.25","579.50","577.40","589.25","609.90","362.05","10,08,170","59,40,63,486.95","-"
"06-Oct-2010","EQ","599.00","605.40","582.50","595.65","590.00","587.25","594.27","609.90","362.05","11,64,624","69,21,02,925.20","-"
"05-Oct-2010","EQ","601.25","609.90","591.40","597.60","594.60","595.65","601.59","609.90","362.05","16,00,677","96,29,45,476.50","-"
"04-Oct-2010","EQ","570.25","601.00","568.30","568.30","597.65","597.60","585.72","601.00","362.05","19,83,191","1,16,15,89,312.20","-"
"01-Oct-2010","EQ","556.35","576.95","556.35","556.10","567.35","568.30","569.78","580.00","362.05","13,51,854","77,02,62,342.30","-"
