"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2009","EQ","52.75","53.15","51.70","52.35","51.95","51.90","52.29","58.70","20.50","33,73,798","17,64,28,256.10","-"
"30-Dec-2009","EQ","52.50","53.25","52.25","52.90","52.35","52.35","52.63","58.70","20.50","21,82,269","11,48,51,687.85","-"
"29-Dec-2009","EQ","52.50","53.70","52.10","52.30","52.85","52.90","52.96","58.70","20.50","33,66,106","17,82,77,264.45","-"
"24-Dec-2009","EQ","51.50","53.20","51.50","52.40","52.00","52.30","52.48","58.70","20.50","38,21,364","20,05,28,405.15","-"
"23-Dec-2009","EQ","51.50","52.75","51.45","51.30","52.40","52.40","52.26","58.70","20.50","36,09,841","18,86,51,451.00","-"
"22-Dec-2009","EQ","50.75","51.70","50.70","50.45","51.35","51.30","51.29","58.70","20.50","25,29,952","12,97,52,419.90","-"
"21-Dec-2009","EQ","51.00","51.80","50.15","50.90","50.20","50.45","51.09","58.70","20.50","37,72,534","19,27,30,503.70","-"
"18-Dec-2009","EQ","52.00","52.20","50.65","52.35","50.90","50.90","51.50","58.70","20.50","46,86,179","24,13,27,742.00","-"
"17-Dec-2009","EQ","51.95","53.10","50.60","51.60","52.20","52.35","51.88","58.70","20.50","85,55,082","44,38,13,604.30","-"
"16-Dec-2009","EQ","52.10","52.25","49.70","51.45","51.70","51.60","51.16","58.70","20.50","81,97,317","41,93,72,018.30","-"
"15-Dec-2009","EQ","54.00","54.00","51.20","53.40","51.50","51.45","52.42","58.70","20.50","53,62,276","28,11,10,342.80","-"
"14-Dec-2009","EQ","54.70","55.05","53.00","54.70","53.40","53.40","53.76","58.70","20.50","48,32,215","25,97,73,364.90","-"
"11-Dec-2009","EQ","56.60","57.90","54.20","56.80","54.90","54.70","55.73","58.70","20.50","89,34,002","49,79,31,965.90","-"
"10-Dec-2009","EQ","55.75","57.35","54.55","54.55","56.75","56.80","55.87","58.70","20.50","72,92,874","40,74,69,734.15","-"
"09-Dec-2009","EQ","55.50","56.60","54.30","55.50","54.45","54.55","55.40","58.70","20.50","69,88,041","38,71,21,912.65","-"
"08-Dec-2009","EQ","54.80","55.80","53.40","54.55","55.55","55.50","54.55","58.70","20.50","56,02,393","30,56,30,672.85","-"
"07-Dec-2009","EQ","55.70","56.25","54.20","55.70","54.35","54.55","55.24","58.70","20.50","50,17,811","27,71,85,912.95","-"
"04-Dec-2009","EQ","56.00","56.65","55.05","56.45","55.60","55.70","55.85","58.70","20.50","40,09,874","22,39,39,244.55","-"
"03-Dec-2009","EQ","58.00","58.70","55.85","56.95","56.20","56.45","57.47","58.70","20.50","1,26,13,698","72,48,59,439.15","-"
"02-Dec-2009","EQ","55.00","57.60","54.90","54.40","56.85","56.95","56.37","57.60","20.50","1,66,53,870","93,87,39,539.90","-"
"01-Dec-2009","EQ","51.80","54.90","51.55","51.60","54.80","54.40","53.36","56.65","20.50","62,35,491","33,27,12,437.95","-"
"30-Nov-2009","EQ","52.00","52.40","50.85","51.25","51.35","51.60","51.58","56.65","20.50","39,24,416","20,24,10,042.10","-"
"27-Nov-2009","EQ","50.00","51.60","47.55","51.60","51.00","51.25","49.44","56.65","20.50","87,16,171","43,09,58,221.80","-"
"26-Nov-2009","EQ","54.00","55.00","51.25","54.90","51.75","51.60","52.41","56.65","20.50","67,58,911","35,42,21,450.55","-"
"25-Nov-2009","EQ","55.50","56.10","54.30","55.15","54.85","54.90","55.28","56.65","20.50","63,27,576","34,97,60,910.30","-"
"24-Nov-2009","EQ","55.50","56.65","54.30","54.95","55.00","55.15","55.45","56.65","20.50","1,25,14,119","69,38,86,188.35","-"
"23-Nov-2009","EQ","54.00","56.35","53.25","53.50","54.85","54.95","55.05","56.35","20.50","1,66,30,352","91,54,23,481.20","-"
"20-Nov-2009","EQ","49.50","53.95","48.50","49.85","53.60","53.50","51.78","55.50","20.50","87,87,838","45,50,01,118.20","-"
"19-Nov-2009","EQ","51.00","52.05","49.10","50.00","49.90","49.85","50.69","55.50","20.50","56,34,122","28,55,85,560.60","-"
"18-Nov-2009","EQ","48.85","50.80","48.85","48.80","50.45","50.00","49.69","55.50","20.50","29,18,605","14,50,37,379.80","-"
"17-Nov-2009","EQ","50.20","50.20","48.00","49.55","49.00","48.80","48.62","55.50","20.50","22,79,632","11,08,42,218.10","-"
"16-Nov-2009","EQ","50.20","50.20","49.15","49.25","49.50","49.55","49.68","55.50","20.50","22,84,146","11,34,68,158.65","-"
"13-Nov-2009","EQ","49.50","49.90","48.25","48.90","49.40","49.25","49.29","55.50","20.50","25,69,776","12,66,61,252.35","-"
"12-Nov-2009","EQ","50.00","50.20","48.05","49.90","49.20","48.90","49.05","55.50","20.50","32,85,749","16,11,77,008.00","-"
"11-Nov-2009","EQ","48.00","50.30","47.70","48.00","50.00","49.90","49.09","55.50","20.50","39,77,659","19,52,78,682.05","-"
"10-Nov-2009","EQ","49.50","49.80","47.60","48.85","47.95","48.00","48.54","55.50","20.50","54,81,709","26,60,99,901.55","-"
"09-Nov-2009","EQ","45.50","49.15","45.15","45.15","49.10","48.85","47.29","55.50","20.50","52,54,454","24,84,82,049.50","-"
"06-Nov-2009","EQ","45.00","45.80","44.70","44.70","45.20","45.15","45.29","55.50","20.50","26,53,811","12,01,98,893.15","-"
"05-Nov-2009","EQ","43.25","44.90","42.60","43.65","44.55","44.70","43.88","55.50","20.50","33,58,560","14,73,66,918.50","-"
"04-Nov-2009","EQ","42.00","44.00","41.35","41.10","43.85","43.65","42.62","55.50","20.50","41,32,094","17,61,00,830.50","-"
"03-Nov-2009","EQ","42.80","44.05","40.75","43.95","41.20","41.10","42.65","55.50","20.50","31,67,926","13,51,00,257.25","-"
"30-Oct-2009","EQ","45.00","46.25","43.50","44.05","43.60","43.95","45.15","55.50","20.50","34,20,641","15,44,43,563.50","-"
"29-Oct-2009","EQ","45.00","45.80","43.60","45.80","44.00","44.05","44.64","55.50","20.50","48,26,188","21,54,35,012.40","-"
