"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","96.50","103.40","96.30","96.20","101.30","101.80","100.24","115.35","45.65","62,47,865","62,62,79,994.30","-"
"30-Dec-2010","EQ","97.00","97.80","95.85","97.15","95.90","96.20","96.46","115.35","45.65","32,07,499","30,94,05,331.60","-"
"29-Dec-2010","EQ","96.80","97.85","96.50","96.75","97.00","97.15","97.27","115.35","45.65","11,49,755","11,18,38,623.95","-"
"28-Dec-2010","EQ","98.60","99.10","96.20","98.55","96.50","96.75","97.26","115.35","45.65","14,77,554","14,37,13,498.85","-"
"27-Dec-2010","EQ","98.55","99.75","98.00","98.60","98.65","98.55","98.71","115.35","45.65","19,77,431","19,51,94,593.85","-"
"24-Dec-2010","EQ","99.30","99.30","96.60","99.20","98.45","98.60","98.57","115.35","45.65","12,53,726","12,35,79,931.65","-"
"23-Dec-2010","EQ","99.25","100.70","98.65","98.95","99.10","99.20","99.78","115.35","45.65","43,28,307","43,18,56,898.80","-"
"22-Dec-2010","EQ","96.50","99.50","96.50","96.35","99.00","98.95","97.89","115.35","45.65","41,21,886","40,34,97,594.30","-"
"21-Dec-2010","EQ","96.00","97.10","94.05","95.60","96.15","96.35","96.51","115.35","45.65","14,43,783","13,93,44,601.80","-"
"20-Dec-2010","EQ","96.30","97.10","95.10","96.50","95.70","95.60","96.15","115.35","45.65","20,29,202","19,51,03,275.85","-"
"16-Dec-2010","EQ","95.00","97.55","93.75","94.50","96.40","96.50","96.05","115.35","45.65","48,82,643","46,89,67,115.15","-"
"15-Dec-2010","EQ","98.75","99.40","93.35","98.45","94.10","94.50","96.25","115.35","45.65","51,38,881","49,46,21,534.10","-"
"14-Dec-2010","EQ","97.00","99.00","95.15","95.20","97.90","98.45","97.38","115.35","45.65","49,02,488","47,74,17,047.40","-"
"13-Dec-2010","EQ","94.10","96.25","93.00","93.50","94.85","95.20","94.60","115.35","45.65","39,31,707","37,19,49,439.00","-"
"10-Dec-2010","EQ","89.05","94.00","86.65","89.65","93.80","93.50","91.11","115.35","45.65","64,91,094","59,13,99,047.60","-"
"09-Dec-2010","EQ","94.40","95.00","88.25","94.10","89.70","89.65","91.65","115.35","45.65","54,12,612","49,60,47,282.75","-"
"08-Dec-2010","EQ","97.70","97.70","93.50","97.70","93.50","94.10","94.99","115.35","45.65","40,81,593","38,76,99,856.80","-"
"07-Dec-2010","EQ","100.95","101.00","96.35","100.85","98.25","97.70","97.88","115.35","45.65","40,81,705","39,95,02,805.40","-"
"06-Dec-2010","EQ","103.90","104.50","100.50","102.70","100.50","100.85","102.40","115.35","45.65","27,33,744","27,99,33,967.35","-"
"03-Dec-2010","EQ","106.00","106.00","100.55","105.35","103.15","102.70","103.21","115.35","45.65","41,66,999","43,00,93,838.10","-"
"02-Dec-2010","EQ","104.50","114.50","104.50","103.35","105.20","105.35","106.18","115.35","45.65","60,06,162","63,77,47,749.65","-"
"01-Dec-2010","EQ","97.00","104.90","95.10","96.20","104.85","103.35","100.79","115.35","45.65","56,97,175","57,42,31,904.30","-"
"30-Nov-2010","EQ","92.65","97.10","91.00","92.95","96.10","96.20","94.98","115.35","45.65","46,79,687","44,44,97,473.10","-"
"29-Nov-2010","EQ","92.00","94.40","89.70","92.60","93.20","92.95","92.25","115.35","45.65","41,03,246","37,85,43,646.60","-"
"26-Nov-2010","EQ","99.60","99.80","87.25","98.50","92.70","92.60","93.39","115.35","45.65","54,51,109","50,90,63,189.15","-"
"25-Nov-2010","EQ","101.80","102.30","97.75","100.30","98.60","98.50","99.92","115.35","45.65","38,24,441","38,21,34,458.00","-"
"24-Nov-2010","EQ","105.80","105.80","99.05","103.15","100.50","100.30","102.72","115.35","45.65","32,36,867","33,24,92,392.60","-"
"23-Nov-2010","EQ","104.20","104.20","98.80","105.20","102.90","103.15","102.48","115.35","45.65","44,83,153","45,94,11,683.60","-"
"22-Nov-2010","EQ","103.30","106.15","101.80","102.35","105.00","105.20","104.16","115.35","45.65","45,98,024","47,89,31,074.40","-"
"19-Nov-2010","EQ","106.55","106.55","101.10","106.05","101.50","102.35","104.05","115.35","45.65","52,44,037","54,56,35,331.80","-"
"18-Nov-2010","EQ","106.00","106.95","99.00","105.10","106.55","106.05","103.70","115.35","45.65","64,07,914","66,45,08,512.15","-"
"16-Nov-2010","EQ","109.90","110.60","103.80","108.85","104.85","105.10","106.56","115.35","45.65","54,69,051","58,27,86,773.20","-"
"15-Nov-2010","EQ","105.00","109.20","100.10","104.40","108.80","108.85","105.04","115.35","45.65","61,46,845","64,56,91,161.30","-"
