"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2021","EQ","2,565.00","2,608.65","2,561.00","2,563.70","2,587.00","2,586.45","2,593.21","3,021.10","2,354.00","22,89,067","5,93,60,20,238.95","83,568"
"30-Dec-2021","EQ","2,561.30","2,579.80","2,545.40","2,563.55","2,570.00","2,563.70","2,565.85","3,021.10","2,354.00","15,58,019","3,99,76,37,289.75","70,584"
"29-Dec-2021","EQ","2,575.00","2,581.00","2,551.00","2,565.35","2,563.00","2,563.55","2,566.75","3,021.10","2,354.00","14,74,656","3,78,50,67,588.85","47,522"
"28-Dec-2021","EQ","2,579.80","2,587.85","2,548.00","2,558.85","2,567.45","2,565.35","2,565.10","3,021.10","2,354.00","16,34,180","4,19,18,35,122.95","64,656"
"27-Dec-2021","EQ","2,520.00","2,564.90","2,509.45","2,534.55","2,560.80","2,558.85","2,545.58","3,021.10","2,354.00","9,15,233","2,32,97,95,204.00","71,399"
"24-Dec-2021","EQ","2,585.00","2,585.00","2,525.50","2,571.15","2,532.50","2,534.55","2,543.72","3,021.10","2,354.00","10,33,480","2,62,88,79,201.45","53,889"
"23-Dec-2021","EQ","2,558.00","2,582.00","2,543.35","2,539.00","2,565.00","2,571.15","2,568.33","3,021.10","2,354.00","17,77,068","4,56,40,98,093.70","1,00,219"
"22-Dec-2021","EQ","2,551.95","2,557.15","2,520.15","2,540.85","2,550.00","2,539.00","2,535.93","3,021.10","2,354.00","27,63,684","7,00,84,96,444.90","1,56,177"
"21-Dec-2021","EQ","2,583.75","2,588.90","2,530.00","2,550.30","2,547.00","2,540.85","2,557.57","3,021.10","2,354.00","25,02,122","6,39,93,41,670.15","1,16,861"
"20-Dec-2021","EQ","2,594.00","2,594.00","2,506.05","2,617.35","2,553.10","2,550.30","2,541.05","3,021.10","2,354.00","34,83,707","8,85,22,80,115.50","2,23,619"
"17-Dec-2021","EQ","2,700.00","2,712.30","2,611.00","2,699.60","2,619.00","2,617.35","2,637.76","3,021.10","2,270.55","45,03,515","11,87,91,86,174.25","2,14,855"
"16-Dec-2021","EQ","2,749.40","2,755.25","2,687.80","2,721.80","2,719.95","2,699.60","2,709.82","3,021.10","2,270.55","31,49,777","8,53,53,31,537.35","1,33,768"
"15-Dec-2021","EQ","2,755.00","2,759.95","2,715.00","2,751.95","2,721.00","2,721.80","2,729.08","3,021.10","2,270.55","13,55,100","3,69,81,71,652.10","88,425"
"14-Dec-2021","EQ","2,750.00","2,764.00","2,720.60","2,771.85","2,753.90","2,751.95","2,742.09","3,021.10","2,270.55","20,39,433","5,59,23,13,111.35","1,04,420"
"13-Dec-2021","EQ","2,832.80","2,838.80","2,766.05","2,808.75","2,774.00","2,771.85","2,788.31","3,021.10","2,270.55","26,61,378","7,42,07,57,036.40","1,17,598"
"10-Dec-2021","EQ","2,823.30","2,838.25","2,788.50","2,842.05","2,809.30","2,808.75","2,813.85","3,021.10","2,221.20","34,55,657","9,72,36,84,186.90","99,993"
"09-Dec-2021","EQ","2,872.00","2,877.75","2,829.05","2,853.00","2,839.75","2,842.05","2,848.93","3,021.10","2,221.20","20,36,491","5,80,18,18,223.30","1,16,477"
"08-Dec-2021","EQ","2,825.25","2,864.00","2,820.05","2,817.50","2,854.95","2,853.00","2,849.31","3,021.10","2,221.20","17,72,235","5,04,96,54,539.35","70,985"
"07-Dec-2021","EQ","2,795.00","2,838.05","2,769.45","2,768.80","2,820.00","2,817.50","2,816.96","3,021.10","2,221.20","25,43,784","7,16,57,47,017.35","1,29,209"
"06-Dec-2021","EQ","2,774.50","2,799.90","2,760.00","2,771.65","2,765.00","2,768.80","2,781.60","3,021.10","2,221.20","16,83,131","4,68,17,92,852.90","79,423"
"03-Dec-2021","EQ","2,790.00","2,823.95","2,765.00","2,807.80","2,777.00","2,771.65","2,787.47","3,021.10","2,217.65","29,61,572","8,25,52,84,191.70","1,04,884"
"02-Dec-2021","EQ","2,701.05","2,814.95","2,701.05","2,703.65","2,805.00","2,807.80","2,786.60","3,021.10","2,217.65","45,70,690","12,73,66,96,605.15","2,10,319"
"01-Dec-2021","EQ","2,712.80","2,757.45","2,696.20","2,673.10","2,710.50","2,703.65","2,719.72","3,021.10","2,217.65","38,47,384","10,46,38,05,533.00","1,55,732"
"30-Nov-2021","EQ","2,665.00","2,764.90","2,656.00","2,713.80","2,680.00","2,673.10","2,694.42","3,021.10","2,217.65","76,28,539","20,55,44,77,574.55","2,23,764"
"29-Nov-2021","EQ","2,745.00","2,747.50","2,682.30","2,741.70","2,712.55","2,713.80","2,708.61","3,021.10","2,217.65","35,71,428","9,67,36,14,457.80","1,34,289"
"26-Nov-2021","EQ","2,820.35","2,856.00","2,723.00","2,867.75","2,745.00","2,741.70","2,767.08","3,021.10","2,179.30","33,53,278","9,27,87,78,701.35","1,80,323"
"25-Nov-2021","EQ","2,890.45","2,890.45","2,847.00","2,883.55","2,870.00","2,867.75","2,871.49","3,021.10","2,179.30","22,21,089","6,37,78,28,537.00","1,57,117"
"24-Nov-2021","EQ","2,905.05","2,923.00","2,864.50","2,906.50","2,870.50","2,883.55","2,903.35","3,021.10","2,179.30","23,18,225","6,73,06,22,393.20","1,06,810"
"23-Nov-2021","EQ","2,855.00","2,915.00","2,855.00","2,894.85","2,900.00","2,906.50","2,895.70","3,021.10","2,179.30","33,40,056","9,67,18,15,412.25","1,33,643"
