"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2016","EQ","1,263.35","1,269.75","1,249.50","1,257.20","1,261.40","1,262.60","1,262.54","1,464.00","1,011.45","13,88,842","1,75,34,63,395.10","56,561"
"29-Dec-2016","EQ","1,234.70","1,261.55","1,229.90","1,237.95","1,257.85","1,257.20","1,249.58","1,464.00","1,011.45","20,05,422","2,50,59,42,643.90","90,372"
"28-Dec-2016","EQ","1,238.90","1,248.05","1,222.90","1,232.15","1,235.00","1,237.95","1,237.02","1,464.00","1,011.45","20,32,787","2,51,45,92,463.00","78,307"
"27-Dec-2016","EQ","1,221.90","1,237.00","1,211.45","1,219.50","1,235.70","1,232.15","1,220.62","1,464.00","1,011.45","8,72,827","1,06,53,89,230.40","43,219"
"26-Dec-2016","EQ","1,220.00","1,224.25","1,206.00","1,224.85","1,221.90","1,219.50","1,216.37","1,464.00","1,011.45","7,47,342","90,90,44,238.90","38,777"
"23-Dec-2016","EQ","1,217.40","1,232.30","1,208.25","1,217.40","1,224.00","1,224.85","1,224.64","1,464.00","1,011.45","15,60,501","1,91,10,57,322.65","68,410"
"22-Dec-2016","EQ","1,234.80","1,237.85","1,213.25","1,235.60","1,219.00","1,217.40","1,219.44","1,464.00","1,011.45","22,38,703","2,72,99,69,579.55","68,350"
"21-Dec-2016","EQ","1,242.00","1,256.95","1,230.25","1,235.55","1,233.35","1,235.60","1,246.95","1,464.00","1,011.45","32,17,980","4,01,26,44,919.80","86,305"
"20-Dec-2016","EQ","1,245.90","1,255.90","1,227.80","1,247.90","1,239.00","1,235.55","1,240.12","1,464.00","1,011.45","19,35,652","2,40,04,39,682.25","86,773"
"19-Dec-2016","EQ","1,263.00","1,263.90","1,242.65","1,269.15","1,243.65","1,247.90","1,254.77","1,464.00","1,011.45","12,79,508","1,60,54,86,327.30","55,964"
"16-Dec-2016","EQ","1,262.00","1,278.00","1,262.00","1,259.20","1,266.55","1,269.15","1,271.51","1,464.00","1,011.45","27,75,322","3,52,88,46,598.40","1,01,919"
"15-Dec-2016","EQ","1,262.00","1,277.40","1,255.25","1,266.55","1,261.55","1,259.20","1,264.41","1,464.00","1,011.45","17,31,691","2,18,95,70,466.20","75,824"
