"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Dec-2010","EQ","148.55","152.45","148.50","148.30","150.50","150.45","150.82","189.90","94.20","9,56,894","14,43,22,706.50","-"
"30-Dec-2010","EQ","149.30","149.85","147.85","149.05","148.35","148.30","148.51","189.90","94.20","10,50,347","15,59,89,255.10","-"
"29-Dec-2010","EQ","147.10","149.75","147.00","147.35","149.00","149.05","148.80","189.90","94.20","2,25,501","3,35,53,558.05","-"
"28-Dec-2010","EQ","149.10","149.80","146.45","149.10","147.75","147.35","147.61","189.90","94.20","3,35,741","4,95,57,878.65","-"
"27-Dec-2010","EQ","151.00","151.75","148.25","150.30","149.00","149.10","150.19","189.90","94.20","2,83,964","4,26,47,474.10","-"
"24-Dec-2010","EQ","150.35","151.00","149.20","150.35","150.95","150.30","150.22","189.90","94.20","3,06,490","4,60,39,721.10","-"
"23-Dec-2010","EQ","153.50","154.80","150.00","153.65","150.60","150.35","152.03","189.90","94.20","7,04,705","10,71,32,854.35","-"
"22-Dec-2010","EQ","156.40","157.50","152.80","155.65","153.35","153.65","155.18","189.90","94.20","5,71,891","8,87,47,483.30","-"
"21-Dec-2010","EQ","152.60","156.95","152.20","152.45","156.00","155.65","155.50","189.90","94.20","10,33,811","16,07,53,463.90","-"
"20-Dec-2010","EQ","153.90","153.90","149.35","151.70","152.85","152.45","152.15","189.90","94.20","7,57,648","11,52,73,927.55","-"
"16-Dec-2010","EQ","148.60","152.45","147.30","148.75","151.60","151.70","150.65","189.90","94.20","7,67,330","11,55,99,669.90","-"
"15-Dec-2010","EQ","152.10","152.10","146.20","152.20","148.60","148.75","149.22","189.90","94.20","7,54,074","11,25,23,283.95","-"
"14-Dec-2010","EQ","151.60","153.15","149.90","150.60","151.85","152.20","151.57","189.90","94.20","6,31,766","9,57,55,368.75","-"
"13-Dec-2010","EQ","147.20","151.50","145.05","146.85","151.15","150.60","148.52","189.90","94.20","9,53,408","14,15,97,941.35","-"
"10-Dec-2010","EQ","141.00","147.65","138.05","142.05","147.30","146.85","143.92","189.90","94.20","9,85,015","14,17,66,879.40","-"
"09-Dec-2010","EQ","147.90","148.00","137.95","147.10","142.80","142.05","143.21","189.90","94.20","14,82,322","21,22,85,250.35","-"
"08-Dec-2010","EQ","150.00","150.40","146.30","150.15","146.65","147.10","147.44","189.90","94.20","9,82,988","14,49,31,874.05","-"
"07-Dec-2010","EQ","155.60","155.90","149.55","155.60","151.00","150.15","151.44","189.90","94.20","19,21,977","29,10,72,208.60","-"
"06-Dec-2010","EQ","160.45","162.75","154.75","160.45","155.20","155.60","158.18","189.90","94.20","11,77,861","18,63,16,864.15","-"
"03-Dec-2010","EQ","167.40","167.40","158.00","166.65","160.70","160.45","161.78","189.90","94.20","11,89,812","19,24,87,650.30","-"
"02-Dec-2010","EQ","164.10","169.25","164.10","163.50","166.20","166.65","167.15","189.90","94.20","17,05,925","28,51,53,211.05","-"
"01-Dec-2010","EQ","162.40","165.30","157.15","157.80","164.10","163.50","161.90","189.90","94.20","33,60,543","54,40,65,706.50","-"
"30-Nov-2010","EQ","157.00","160.40","154.60","157.80","157.55","157.80","157.81","189.90","94.20","16,60,463","26,20,37,968.80","-"
"29-Nov-2010","EQ","158.00","163.50","156.10","158.85","157.65","157.80","157.93","189.90","94.20","7,64,823","12,07,88,224.70","-"
"26-Nov-2010","EQ","162.75","163.95","152.00","162.60","160.00","158.85","158.13","189.90","94.20","22,35,189","35,34,47,271.80","-"
"25-Nov-2010","EQ","170.00","171.40","160.05","169.35","162.00","162.60","164.41","189.90","94.20","27,15,757","44,65,08,766.60","-"
"24-Nov-2010","EQ","172.40","174.00","167.05","170.25","169.00","169.35","171.54","189.90","94.20","18,54,074","31,80,50,492.05","-"
"23-Nov-2010","EQ","174.05","174.60","168.50","174.80","170.00","170.25","170.62","189.90","94.20","20,15,659","34,39,03,870.10","-"
"22-Nov-2010","EQ","172.15","176.25","170.25","171.50","174.60","174.80","173.22","189.90","94.20","11,91,573","20,64,00,521.35","-"
"19-Nov-2010","EQ","181.90","181.90","170.10","181.35","171.50","171.50","175.51","189.90","94.20","21,06,034","36,96,32,294.80","-"
"18-Nov-2010","EQ","177.00","182.50","167.50","177.10","180.00","181.35","176.14","189.90","94.20","29,87,009","52,61,35,637.40","-"
"16-Nov-2010","EQ","178.50","182.60","173.30","178.40","174.65","177.10","177.48","189.90","94.20","18,55,827","32,93,76,429.10","-"
"15-Nov-2010","EQ","176.90","179.80","168.25","176.60","179.25","178.40","173.05","189.90","94.20","25,11,877","43,46,70,122.05","-"
"12-Nov-2010","EQ","178.95","182.15","175.65","178.70","176.00","176.60","178.47","189.90","94.20","14,54,231","25,95,37,841.85","-"
"11-Nov-2010","EQ","179.85","184.70","177.65","179.35","179.10","178.70","181.74","189.90","94.20","10,51,446","19,10,85,307.15","-"
"10-Nov-2010","EQ","179.65","181.50","178.35","179.65","179.20","179.35","179.81","189.90","94.20","5,61,974","10,10,46,083.00","-"
"09-Nov-2010","EQ","180.00","181.80","179.00","180.40","179.15","179.65","180.00","189.90","94.20","9,34,871","16,82,78,885.85","-"
"08-Nov-2010","EQ","182.05","182.80","178.60","182.35","180.80","180.40","179.92","189.90","94.20","11,92,893","21,46,27,494.65","-"
"05-Nov-2010","EQ","182.00","183.60","181.65","181.85","182.00","182.35","182.39","189.90","94.20","3,35,412","6,11,75,902.60","-"
"04-Nov-2010","EQ","181.55","183.00","180.10","181.50","182.10","181.85","181.58","189.90","94.20","6,49,867","11,80,01,028.85","-"
"03-Nov-2010","EQ","183.05","185.00","180.10","182.90","181.50","181.50","182.23","189.90","94.20","8,13,898","14,83,20,324.70","-"
"02-Nov-2010","EQ","180.25","183.50","178.15","179.90","182.70","182.90","181.11","189.90","94.20","15,55,086","28,16,34,682.00","-"
"01-Nov-2010","EQ","179.00","181.55","178.20","178.20","180.35","179.90","180.08","189.90","94.20","12,37,233","22,28,03,041.20","-"
"29-Oct-2010","EQ","176.00","179.50","170.10","175.25","179.10","178.20","174.42","189.90","94.20","24,91,922","43,46,33,023.85","-"
"28-Oct-2010","EQ","187.00","189.90","173.50","186.80","174.70","175.25","180.46","189.90","94.20","63,95,557","1,15,41,46,457.35","-"
"27-Oct-2010","EQ","186.50","189.50","185.00","186.10","186.95","186.80","187.15","189.50","94.20","15,16,479","28,38,02,521.55","-"
"26-Oct-2010","EQ","187.50","188.30","184.00","186.00","185.90","186.10","186.16","188.30","94.20","18,04,075","33,58,51,967.05","-"
"25-Oct-2010","EQ","181.00","187.50","181.00","180.35","187.00","186.00","185.18","187.50","94.20","32,01,706","59,29,07,589.80","-"
"22-Oct-2010","EQ","173.00","181.75","172.60","172.35","180.95","180.35","177.09","181.75","94.20","36,12,790","63,97,89,702.65","-"
"21-Oct-2010","EQ","167.50","174.00","167.00","167.40","173.50","172.35","170.34","177.30","94.20","14,65,404","24,96,21,432.80","-"
"20-Oct-2010","EQ","168.00","169.35","165.00","168.00","167.40","167.40","167.33","177.30","94.20","9,64,107","16,13,28,027.95","-"
"19-Oct-2010","EQ","171.00","171.90","167.50","169.90","167.75","168.00","169.70","177.30","94.20","11,70,305","19,85,99,462.25","-"
"18-Oct-2010","EQ","170.00","171.00","165.55","169.75","170.15","169.90","168.42","177.30","94.20","7,63,974","12,86,71,390.10","-"
"15-Oct-2010","EQ","173.60","174.70","169.35","173.55","169.50","169.75","170.87","177.30","94.20","11,21,361","19,16,10,849.55","-"
"14-Oct-2010","EQ","173.55","177.30","172.55","172.85","173.00","173.55","174.97","177.30","94.20","20,71,368","36,24,18,895.80","-"
"13-Oct-2010","EQ","169.00","173.50","168.25","168.55","173.10","172.85","171.08","174.00","94.20","17,18,142","29,39,38,845.15","-"
"12-Oct-2010","EQ","166.80","169.65","165.75","166.50","168.90","168.55","167.65","174.00","94.20","22,42,706","37,59,84,896.60","-"
"11-Oct-2010","EQ","165.40","167.65","164.50","163.55","166.45","166.50","166.29","174.00","94.20","21,41,260","35,60,76,670.65","-"
"08-Oct-2010","EQ","169.35","169.95","162.10","168.25","164.00","163.55","165.26","174.00","94.20","15,37,378","25,40,68,033.55","-"
"07-Oct-2010","EQ","171.00","172.80","167.50","171.20","168.45","168.25","170.64","174.00","94.20","11,25,162","19,20,01,221.90","-"
"06-Oct-2010","EQ","171.80","174.00","170.85","170.05","171.25","171.20","172.37","174.00","94.20","21,22,478","36,58,41,417.35","-"
"05-Oct-2010","EQ","169.95","171.40","169.25","169.95","170.00","170.05","170.22","173.80","94.20","11,78,504","20,06,07,307.70","-"
"04-Oct-2010","EQ","167.00","173.80","166.55","165.35","169.80","169.95","170.21","173.80","94.20","39,33,347","66,95,07,182.75","-"
"01-Oct-2010","EQ","161.15","167.40","160.45","159.70","167.10","165.35","163.58","169.90","94.20","18,71,012","30,60,56,782.00","-"
"30-Sep-2010","EQ","160.20","160.60","158.00","160.20","159.65","159.70","159.20","169.90","94.20","10,46,544","16,66,13,773.70","-"
"29-Sep-2010","EQ","134.35","164.00","134.35","163.05","159.95","160.20","161.34","169.90","94.20","10,57,867","17,06,71,012.10","-"
"28-Sep-2010","EQ","163.50","164.60","162.25","163.40","163.20","163.05","163.18","169.90","94.20","8,15,938","13,31,47,718.95","-"
"27-Sep-2010","EQ","167.00","168.00","163.00","165.10","163.70","163.40","164.50","169.90","94.20","9,03,029","14,85,52,257.90","-"
"24-Sep-2010","EQ","162.10","166.00","161.60","162.35","165.80","165.10","163.58","169.90","94.20","11,84,437","19,37,50,508.20","-"
"23-Sep-2010","EQ","163.00","163.50","160.60","162.40","162.50","162.35","161.75","169.90","94.20","7,12,148","11,51,90,684.20","-"
"22-Sep-2010","EQ","164.10","165.55","161.25","163.90","163.00","162.40","162.68","169.90","94.20","12,77,055","20,77,49,872.60","-"
"21-Sep-2010","EQ","167.50","168.40","163.00","167.15","163.80","163.90","164.35","169.90","94.20","9,38,903","15,43,09,009.35","-"
