"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Dec-2011","EQ","89.00","91.60","87.30","90.35","89.70","89.70","89.65","195.95","86.15","43,96,669","39,41,53,580.55","28,203"
"29-Dec-2011","EQ","89.45","91.85","88.60","89.75","90.50","90.35","90.25","195.95","86.15","44,60,223","40,25,53,558.85","27,130"
"28-Dec-2011","EQ","92.20","92.20","88.85","91.55","89.75","89.75","89.81","195.95","86.15","38,89,690","34,93,25,139.55","19,099"
"27-Dec-2011","EQ","92.10","94.30","90.45","93.05","91.95","91.55","92.70","195.95","86.15","24,26,389","22,49,35,662.10","18,225"
"26-Dec-2011","EQ","92.40","93.70","92.00","91.55","92.95","93.05","93.00","195.95","86.15","21,15,407","19,67,33,514.55","16,653"
"23-Dec-2011","EQ","93.20","94.40","91.00","91.90","92.00","91.55","93.01","195.95","86.15","41,73,798","38,82,19,396.25","29,313"
"22-Dec-2011","EQ","90.40","92.85","89.65","91.25","91.80","91.90","91.21","195.95","86.15","46,25,571","42,18,89,750.75","26,779"
"21-Dec-2011","EQ","91.10","91.90","88.85","88.10","91.60","91.25","90.32","195.95","86.15","43,00,809","38,84,41,423.55","27,415"
"20-Dec-2011","EQ","91.50","91.50","87.35","89.95","88.65","88.10","89.00","195.95","86.15","52,93,564","47,11,13,573.80","35,479"
"19-Dec-2011","EQ","88.05","90.35","86.15","89.20","90.30","89.95","88.28","195.95","86.15","52,51,214","46,35,90,621.85","54,673"
"16-Dec-2011","EQ","94.00","95.50","88.10","93.35","89.20","89.20","91.88","195.95","88.10","1,30,74,290","1,20,12,07,780.10","68,260"
"15-Dec-2011","EQ","95.25","96.05","92.90","97.25","93.45","93.35","94.17","195.95","92.90","76,80,477","72,32,69,769.00","50,150"
"14-Dec-2011","EQ","99.20","99.85","96.85","99.30","97.00","97.25","98.40","195.95","96.50","46,82,230","46,07,38,447.95","33,864"
"13-Dec-2011","EQ","97.20","100.45","96.50","98.15","100.35","99.30","98.68","195.95","96.50","62,94,632","62,11,74,441.75","40,847"
"12-Dec-2011","EQ","103.00","103.30","97.80","101.30","98.25","98.15","99.81","195.95","97.80","74,84,372","74,70,25,516.45","41,442"
"09-Dec-2011","EQ","101.65","102.95","100.00","104.75","101.05","101.30","101.40","195.95","98.00","1,01,68,956","1,03,11,63,374.85","54,062"
"08-Dec-2011","EQ","109.00","109.00","104.10","109.55","104.55","104.75","105.44","195.95","98.00","61,70,674","65,06,20,907.95","43,445"
"07-Dec-2011","EQ","107.50","111.15","106.25","107.90","108.75","109.55","109.35","195.95","98.00","65,31,454","71,42,17,557.70","50,181"
"05-Dec-2011","EQ","108.15","109.00","107.20","109.45","107.75","107.90","108.13","195.95","98.00","41,93,973","45,34,90,390.35","31,896"
"02-Dec-2011","EQ","106.00","110.65","103.55","105.65","109.35","109.45","107.99","195.95","98.00","78,80,654","85,10,09,786.45","53,821"
"01-Dec-2011","EQ","105.00","109.60","104.20","99.30","105.60","105.65","106.65","195.95","98.00","1,03,42,371","1,10,30,53,696.45","64,187"
"30-Nov-2011","EQ","101.80","102.25","98.00","102.40","99.30","99.30","99.81","195.95","98.00","94,33,425","94,15,43,552.80","56,736"
"29-Nov-2011","EQ","105.85","105.85","101.70","105.00","102.00","102.40","103.70","195.95","99.15","47,40,444","49,15,62,820.50","37,257"
"28-Nov-2011","EQ","102.80","105.40","102.15","100.05","105.00","105.00","103.97","195.95","99.15","59,12,996","61,47,85,771.75","39,261"
"25-Nov-2011","EQ","102.80","104.45","99.15","103.50","99.80","100.05","101.63","195.95","99.15","42,50,029","43,19,42,893.10","33,294"
"24-Nov-2011","EQ","104.00","105.00","101.50","104.20","103.65","103.50","103.27","195.95","101.30","62,18,608","64,22,11,809.00","41,835"
"23-Nov-2011","EQ","103.90","105.20","101.30","104.85","104.75","104.20","102.99","195.95","101.30","30,09,401","30,99,45,712.65","26,363"
"22-Nov-2011","EQ","104.40","107.20","102.35","102.75","104.80","104.85","104.89","195.95","102.10","50,81,366","53,29,83,946.45","34,547"
"21-Nov-2011","EQ","107.40","107.45","102.10","108.20","103.60","102.75","104.52","195.95","102.10","51,20,689","53,51,96,084.35","39,997"
"18-Nov-2011","EQ","107.20","109.50","105.50","108.55","108.60","108.20","107.64","195.95","103.65","45,87,149","49,37,45,582.60","38,513"
"17-Nov-2011","EQ","113.95","113.95","107.10","113.10","108.00","108.55","110.90","195.95","103.65","27,34,597","30,32,72,917.85","22,381"
"16-Nov-2011","EQ","113.45","114.90","110.85","113.35","113.95","113.10","112.56","195.95","103.65","44,16,282","49,71,13,241.75","40,192"
"15-Nov-2011","EQ","115.50","116.05","112.05","115.70","113.50","113.35","114.10","195.95","103.65","36,99,435","42,21,23,531.10","40,681"
"14-Nov-2011","EQ","119.80","120.35","115.00","117.20","115.60","115.70","116.96","195.95","103.65","32,00,117","37,42,90,373.60","19,273"
"11-Nov-2011","EQ","119.00","119.90","116.70","120.00","117.25","117.20","118.09","195.95","103.65","38,66,121","45,65,43,717.75","34,394"
"09-Nov-2011","EQ","124.50","125.30","119.00","123.85","119.85","120.00","122.57","195.95","103.65","38,65,307","47,37,83,085.45","28,754"
"08-Nov-2011","EQ","124.75","124.75","122.00","122.75","123.85","123.85","123.32","195.95","103.65","23,96,531","29,55,38,346.95","20,201"
"04-Nov-2011","EQ","123.90","125.70","122.05","120.95","123.30","122.75","123.61","195.95","103.65","1,01,94,302","1,26,01,03,619.35","64,789"
"03-Nov-2011","EQ","122.75","123.30","119.50","123.05","121.35","120.95","120.95","195.95","103.65","44,25,285","53,52,21,173.70","39,272"
"02-Nov-2011","EQ","121.00","124.50","120.60","123.30","123.30","123.05","123.12","195.95","103.65","50,28,384","61,90,98,054.60","34,518"
"01-Nov-2011","EQ","125.00","125.00","121.55","127.35","123.15","123.30","122.93","195.95","103.65","1,01,93,868","1,25,31,19,120.55","60,747"
"31-Oct-2011","EQ","132.45","132.45","126.90","132.80","127.45","127.35","129.15","195.95","103.65","47,83,090","61,77,53,975.45","45,097"
"28-Oct-2011","EQ","126.00","136.75","125.50","122.20","132.00","132.80","133.08","195.95","103.65","1,43,36,884","1,90,79,00,722.80","1,01,006"
"26-Oct-2011","EQ","122.00","123.00","121.50","120.75","122.05","122.20","122.22","195.95","103.65","7,05,498","8,62,26,564.95","7,333"
"25-Oct-2011","EQ","118.40","121.85","117.40","115.85","121.70","120.75","119.50","195.95","103.65","82,79,067","98,93,41,016.50","77,173"
"24-Oct-2011","EQ","118.00","119.95","109.85","115.00","116.35","115.85","115.83","195.95","103.65","90,63,924","1,04,98,38,590.80","55,597"
"21-Oct-2011","EQ","117.35","117.50","114.20","116.30","115.60","115.00","115.94","195.95","103.65","32,21,628","37,35,04,387.70","23,606"
"20-Oct-2011","EQ","117.10","119.10","114.30","119.20","116.10","116.30","116.11","195.95","103.65","40,06,547","46,51,83,521.25","35,700"
"19-Oct-2011","EQ","118.00","120.80","117.35","116.70","118.75","119.20","119.24","195.95","103.65","33,95,548","40,48,74,391.40","24,396"
"18-Oct-2011","EQ","117.65","118.90","115.10","120.90","117.35","116.70","116.38","195.95","103.65","48,91,496","56,92,56,474.90","42,574"
"17-Oct-2011","EQ","120.50","122.40","119.30","119.10","121.25","120.90","120.99","195.95","103.65","37,47,647","45,34,38,251.40","25,139"
"14-Oct-2011","EQ","118.50","120.90","116.80","120.30","119.00","119.10","118.95","195.95","103.65","47,84,916","56,91,50,935.10","31,069"
"13-Oct-2011","EQ","121.70","123.60","119.05","120.15","119.95","120.30","121.17","195.95","103.65","58,11,658","70,42,26,179.85","40,228"
"12-Oct-2011","EQ","117.35","120.75","116.10","115.80","120.20","120.15","118.18","195.95","103.65","61,84,684","73,09,01,955.15","43,735"
"11-Oct-2011","EQ","119.80","120.80","115.20","117.55","115.50","115.80","117.04","195.95","103.65","68,76,647","80,48,23,421.85","47,363"
"10-Oct-2011","EQ","115.00","118.00","113.50","113.50","117.95","117.55","116.16","195.95","103.65","70,28,256","81,64,14,104.05","40,564"
"07-Oct-2011","EQ","110.05","114.00","110.05","104.50","113.35","113.50","112.63","195.95","103.65","1,03,05,918","1,16,07,04,266.25","74,185"
"05-Oct-2011","EQ","107.00","109.20","103.65","105.15","104.25","104.50","106.21","195.95","103.65","1,03,93,127","1,10,38,99,410.45","49,890"
"04-Oct-2011","EQ","108.80","110.75","103.65","108.75","105.00","105.15","107.50","195.95","103.65","83,01,900","89,24,23,816.75","54,229"
"03-Oct-2011","EQ","112.00","112.15","108.10","113.70","109.20","108.75","110.03","195.95","108.10","70,66,641","77,75,63,052.50","56,032"
"30-Sep-2011","EQ","118.10","118.90","112.75","118.60","113.00","113.70","116.02","195.95","112.75","55,83,828","64,78,51,484.00","50,811"
